i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.000273815767739036,0.010589694245805073,-0.008488288799910119,-0.01272578903756083,0.13697341088372306,-0.08488288799910118
1,-0.00018708344321167336,0.007189681310410309,-0.005799586739561874,-0.029711652640616405,0.10781880907087484,-0.057995867395618766
2,0.0001235656636823658,0.006709505027831356,0.003830535574153333,0.0018356004838190143,0.10591744016378864,0.03830535574153332
3,-0.0020688424077462777,0.005922517650426175,-0.06413411464013459,-0.46012716496168266,0.1736423013955783,-0.6413411464013462
4,0.0010016081262444344,0.005024625637048275,0.031049851913577474,0.06116712223749812,0.09698643110698138,0.31049851913577475
5,0.0005515945051720425,0.004074663417468735,0.01709942966033331,0.10569823284728391,0.0890642016904125,0.1709942966033332
6,0.0006642002373260003,0.007497399932155177,0.020590207357106004,-0.011543247182184309,0.1098805423786757,0.2059020735710601
7,-0.00025595895727167846,0.011456610294782253,-0.007934727675422021,-0.1190968736781285,0.17673922284790747,-0.07934727675422035
8,-0.0007980206782986613,0.008296758020915092,-0.024738641027258514,-0.33013956545710843,0.1420547838721224,-0.24738641027258518
9,-0.0004530663657683589,0.008076783109666875,-0.01404505733881912,-0.11472192550832769,0.0735920216936286,-0.14045057338819128
10,0.0012887688332684426,0.0061396578994350245,0.03995183383132175,0.3886367376415096,0.13852665261652963,0.39951833831321726
11,-0.0001395308724765063,0.0050490721698184535,-0.004325457046771692,0.06041141396603819,0.05947074971851873,-0.04325457046771698
12,0.000675098468194908,0.008168876028142046,0.020928052514042162,0.14547100366284324,0.12204705442407193,0.2092805251404215
13,-0.0004108046421846927,0.003888082141234744,-0.012734943907725475,-0.08186659792740643,0.044762317583119285,-0.12734943907725474
14,0.00011550247797212437,0.006873872210401084,0.003580576817135856,0.08850089940153807,0.12470572511336639,0.03580576817135858
