open-time,volume
2016-01-16 09:00:00,422043171.94
2016-01-17 09:00:00,266639981.81
2016-01-18 09:00:00,175511921.12
2016-01-19 09:00:00,225452319.37
2016-01-20 09:00:00,607037307.67
2016-01-21 09:00:00,408665250.57
2016-01-22 09:00:00,361983673.69
2016-01-23 09:00:00,243044898.66
2016-01-24 09:00:00,201526318.23
2016-01-25 09:00:00,228189119.16
2016-01-26 09:00:00,208424862.38
2016-01-27 09:00:00,205213336.23
2016-01-28 09:00:00,202669260.76
2016-01-29 09:00:00,369956230.7
2016-01-30 09:00:00,193005087.86
2016-01-31 09:00:00,128215810.26
2016-02-01 09:00:00,211934455.72
2016-02-02 09:00:00,145164988.07
2016-02-03 09:00:00,256762819.69
2016-02-04 09:00:00,331995750.66
2016-02-05 09:00:00,187873593.76
2016-02-06 09:00:00,233420587.85
2016-02-07 09:00:00,61257337.75
2016-02-08 09:00:00,122828477.29
2016-02-09 09:00:00,149785182.48
2016-02-10 09:00:00,183674924.69
2016-02-11 09:00:00,140145363.38
2016-02-12 09:00:00,167343172.3
2016-02-13 09:00:00,106305819.41
2016-02-14 09:00:00,305271792.91
2016-02-15 09:00:00,286344470.78
2016-02-16 09:00:00,240367585.89
2016-02-17 09:00:00,304456529.84
2016-02-18 09:00:00,466426830.59
2016-02-19 09:00:00,392517873.21
2016-02-20 09:00:00,732780179.04
2016-02-21 09:00:00,866145734.05
2016-02-22 09:00:00,490896834.91
2016-02-23 09:00:00,749108559.79
2016-02-24 09:00:00,531350102.31
2016-02-25 09:00:00,390096799.18
2016-02-26 09:00:00,338974689.79
2016-02-27 09:00:00,287471273.42
2016-02-28 09:00:00,266092882.51
2016-02-29 09:00:00,416988608.45
2016-03-01 09:00:00,401958287.27
2016-03-02 09:00:00,618960268.47
2016-03-03 09:00:00,622610254.2
2016-03-04 09:00:00,585072091.01
2016-03-05 09:00:00,937518233.2
2016-03-06 09:00:00,547497487.93
2016-03-07 09:00:00,373675753.32
2016-03-08 09:00:00,392075031.18
2016-03-09 09:00:00,339998130.3
2016-03-10 09:00:00,516664322.95
2016-03-11 09:00:00,427224900.75
2016-03-12 09:00:00,395561414.01
2016-03-13 09:00:00,241919215.29
2016-03-14 09:00:00,426628860.25
2016-03-15 09:00:00,431001395.09
2016-03-16 09:00:00,397037706.54
2016-03-17 09:00:00,413364841.45
2016-03-18 09:00:00,581678939.27
2016-03-19 09:00:00,313882416.36
2016-03-20 09:00:00,262441596.0
2016-03-21 09:00:00,261138107.39
2016-03-22 09:00:00,392567762.39
2016-03-23 09:00:00,481737218.74
2016-03-24 09:00:00,429706278.84
2016-03-25 09:00:00,307279606.52
2016-03-26 09:00:00,195836310.11
2016-03-27 09:00:00,345777933.44
2016-03-28 09:00:00,402079486.01
2016-03-29 09:00:00,542299948.86
2016-03-30 09:00:00,462399050.18
2016-03-31 09:00:00,366785273.04
2016-04-01 09:00:00,321636443.79
2016-04-02 09:00:00,225896961.81
2016-04-03 09:00:00,335492763.39
2016-04-04 09:00:00,494593485.28
2016-04-05 09:00:00,312464442.56
2016-04-06 09:00:00,531577202.48
2016-04-07 09:00:00,458401045.98
2016-04-08 09:00:00,619945637.33
2016-04-09 09:00:00,237262123.23
2016-04-10 09:00:00,211426944.3
2016-04-11 09:00:00,560100861.82
2016-04-12 09:00:00,405228494.27
2016-04-13 09:00:00,392607362.44
2016-04-14 09:00:00,357804539.25
2016-04-15 09:00:00,438376045.42
2016-04-16 09:00:00,553688975.13
2016-04-17 09:00:00,532161376.38
2016-04-18 09:00:00,517602173.87
2016-04-19 09:00:00,415350203.84
2016-04-20 09:00:00,748424518.32
2016-04-21 09:00:00,707209816.4
2016-04-22 09:00:00,802433774.03
2016-04-23 09:00:00,677828302.19
2016-04-24 09:00:00,791150503.6
2016-04-25 09:00:00,1248649003.7
2016-04-26 09:00:00,940917138.5
2016-04-27 09:00:00,1284464352.4
2016-04-28 09:00:00,1396594274.57
2016-04-29 09:00:00,570667740.36
2016-04-30 09:00:00,1516996155.24
2016-05-01 09:00:00,1545704018.26
2016-05-02 09:00:00,2061150244.95
2016-05-03 09:00:00,1929528810.3
2016-05-04 09:00:00,1708026025.67
2016-05-05 09:00:00,993233356.11
2016-05-06 09:00:00,749326562.14
2016-05-07 09:00:00,502114316.23
2016-05-08 09:00:00,477278999.4
2016-05-09 09:00:00,544783743.43
2016-05-10 09:00:00,746330046.58
2016-05-11 09:00:00,746299854.2
2016-05-12 09:00:00,749946261.01
2016-05-13 09:00:00,526021779.65
2016-05-14 09:00:00,352887174.53
2016-05-15 09:00:00,390423006.45
2016-05-16 09:00:00,580022141.38
2016-05-17 09:00:00,525619347.82
2016-05-18 09:00:00,967390013.7
2016-05-19 09:00:00,1037794758.03
2016-05-20 09:00:00,957132164.77
2016-05-21 09:00:00,704842711.29
2016-05-22 09:00:00,879575694.23
2016-05-23 09:00:00,730476891.05
2016-05-24 09:00:00,629567755.31
2016-05-25 09:00:00,1058376574.81
2016-05-26 09:00:00,905522584.59
2016-05-27 09:00:00,2514230663.33
2016-05-28 09:00:00,3740157646.3
2016-05-29 09:00:00,2947490274.85
2016-05-30 09:00:00,2526446173.27
2016-05-31 09:00:00,2586692449.82
2016-06-01 09:00:00,1607060740.27
2016-06-02 09:00:00,1326351262.91
2016-06-03 09:00:00,2038142942.73
2016-06-04 09:00:00,2007680881.05
2016-06-05 09:00:00,1533886286.47
2016-06-06 09:00:00,1661023036.35
2016-06-07 09:00:00,1953340111.63
2016-06-08 09:00:00,1563934174.49
2016-06-09 09:00:00,1341493072.13
2016-06-10 09:00:00,1458953025.8
2016-06-11 09:00:00,1744817248.26
2016-06-12 09:00:00,6313931721.17
2016-06-13 09:00:00,3440017918.06
2016-06-14 09:00:00,2230716435.2
2016-06-15 09:00:00,1787665851.6
2016-06-16 09:00:00,4449668614.07
2016-06-17 09:00:00,4161658653.56
2016-06-18 09:00:00,1707557460.03
2016-06-19 09:00:00,1360658530.5
2016-06-20 09:00:00,2034963851.73
2016-06-21 09:00:00,4785296392.89
2016-06-22 09:00:00,7598628927.3
2016-06-23 09:00:00,3788174764.32
2016-06-24 09:00:00,3269476054.26
2016-06-25 09:00:00,2090607731.87
2016-06-26 09:00:00,2067549071.26
2016-06-27 09:00:00,2289142584.62
2016-06-28 09:00:00,2048943449.33
2016-06-29 09:00:00,1649712712.32
2016-06-30 09:00:00,1818985125.59
2016-07-01 09:00:00,1804301244.37
2016-07-02 09:00:00,1960761793.06
2016-07-03 09:00:00,2874797687.24
2016-07-04 09:00:00,2811712497.41
2016-07-05 09:00:00,2961219272.94
2016-07-06 09:00:00,4254380133.94
2016-07-07 09:00:00,8386135088.32
2016-07-08 09:00:00,6697445846.23
2016-07-09 09:00:00,9801884439.47
2016-07-10 09:00:00,6714454601.12
2016-07-11 09:00:00,5225794650.67
2016-07-12 09:00:00,6201407933.89
2016-07-13 09:00:00,6411859736.7
2016-07-14 09:00:00,4344672057.97
2016-07-15 09:00:00,3662494448.58
2016-07-16 09:00:00,2364268729.04
2016-07-17 09:00:00,4200674907.19
2016-07-18 09:00:00,3727943643.66
2016-07-19 09:00:00,3449354921.85
2016-07-20 09:00:00,4387362647.54
2016-07-21 09:00:00,4095612893.97
2016-07-22 09:00:00,3955066150.91
2016-07-23 09:00:00,3078037018.97
2016-07-24 09:00:00,2712484740.71
2016-07-25 09:00:00,2304695024.04
2016-07-26 09:00:00,2061990246.92
2016-07-27 09:00:00,2098428392.63
2016-07-28 09:00:00,1976763904.64
2016-07-29 09:00:00,1758631053.6
2016-07-30 09:00:00,1581202849.5
2016-07-31 09:00:00,2503073342.19
2016-08-01 09:00:00,3036215395.03
2016-08-02 09:00:00,4940389550.07
2016-08-03 09:00:00,2926481050.52
2016-08-04 09:00:00,1546624317.73
2016-08-05 09:00:00,766831077.41
2016-08-06 09:00:00,1182983426.34
2016-08-07 09:00:00,1223993811.79
2016-08-08 09:00:00,1286585147.05
2016-08-09 09:00:00,1564074887.68
2016-08-10 09:00:00,1318086413.99
2016-08-11 09:00:00,890758246.99
2016-08-12 09:00:00,1256042449.04
2016-08-13 09:00:00,1229814074.5
2016-08-14 09:00:00,1688110084.88
2016-08-15 09:00:00,1398834170.81
2016-08-16 09:00:00,1516972757.28
2016-08-17 09:00:00,1101157408.41
2016-08-18 09:00:00,1227480502.61
2016-08-19 09:00:00,693815510.18
2016-08-20 09:00:00,749779217.58
2016-08-21 09:00:00,693787638.2
2016-08-22 09:00:00,1072002064.58
2016-08-23 09:00:00,1112404593.58
2016-08-24 09:00:00,980003855.47
2016-08-25 09:00:00,1155879495.29
2016-08-26 09:00:00,1077478404.32
2016-08-27 09:00:00,1048901415.86
2016-08-28 09:00:00,1156934711.37
2016-08-29 09:00:00,1144796662.65
2016-08-30 09:00:00,1254416462.98
2016-08-31 09:00:00,898554945.7
2016-09-01 09:00:00,981661143.95
2016-09-02 09:00:00,1168030565.84
2016-09-03 09:00:00,1573268548.0
2016-09-04 09:00:00,1615536007.64
2016-09-05 09:00:00,1740845420.34
2016-09-06 09:00:00,1544609556.91
2016-09-07 09:00:00,1435960710.22
2016-09-08 09:00:00,1685004771.5
2016-09-09 09:00:00,1467499453.84
2016-09-10 09:00:00,1610481565.8
2016-09-11 09:00:00,2021190703.25
2016-09-12 09:00:00,1499939769.18
2016-09-13 09:00:00,1674932272.77
2016-09-14 09:00:00,1133177409.34
2016-09-15 09:00:00,1267026518.15
2016-09-16 09:00:00,733406068.35
2016-09-17 09:00:00,457545659.34
2016-09-18 09:00:00,1109757617.61
2016-09-19 09:00:00,1231415283.34
2016-09-20 09:00:00,1146663244.49
2016-09-21 09:00:00,2180934414.99
2016-09-22 09:00:00,1406618869.81
2016-09-23 09:00:00,1695149800.8
2016-09-24 09:00:00,1342040572.52
2016-09-25 09:00:00,1519233956.22
2016-09-26 09:00:00,2003781053.2
2016-09-27 09:00:00,2220289717.59
2016-09-28 09:00:00,1560555403.25
2016-09-29 09:00:00,1754267118.15
2016-09-30 09:00:00,1549125642.46
2016-10-01 09:00:00,1326168640.1
2016-10-02 09:00:00,1108965113.27
2016-10-03 09:00:00,1318683586.65
2016-10-04 09:00:00,1480975183.27
2016-10-05 09:00:00,1711160522.77
2016-10-06 09:00:00,2304851360.78
2016-10-07 09:00:00,2094168562.03
2016-10-08 09:00:00,1365106506.3
2016-10-09 09:00:00,1375990936.14
2016-10-10 09:00:00,1778181364.2
2016-10-11 09:00:00,3227995751.3
2016-10-12 09:00:00,2199990361.06
2016-10-13 09:00:00,2328840204.68
2016-10-14 09:00:00,1720414209.22
2016-10-15 09:00:00,2562929844.61
2016-10-16 09:00:00,1919518126.14
2016-10-17 09:00:00,2019053682.33
2016-10-18 09:00:00,1754009010.24
2016-10-19 09:00:00,1725475789.05
2016-10-20 09:00:00,1606784475.96
2016-10-21 09:00:00,1071193522.26
2016-10-22 09:00:00,1658553491.58
2016-10-23 09:00:00,2381182056.89
2016-10-24 09:00:00,2347552288.62
2016-10-25 09:00:00,5401704988.68
2016-10-26 09:00:00,2552038903.68
2016-10-27 09:00:00,3084577883.11
2016-10-28 09:00:00,2275196673.42
2016-10-29 09:00:00,4081653216.71
2016-10-30 09:00:00,3654185072.6
2016-10-31 09:00:00,3880806775.58
2016-11-01 09:00:00,4853469102.07
2016-11-02 09:00:00,3093893948.41
2016-11-03 09:00:00,4623069831.92
2016-11-04 09:00:00,2996587076.71
2016-11-05 09:00:00,1507620114.21
2016-11-06 09:00:00,2019649747.44
2016-11-07 09:00:00,3041933378.27
2016-11-08 09:00:00,2638324130.33
2016-11-09 09:00:00,4766097472.11
2016-11-10 09:00:00,3147233000.48
2016-11-11 09:00:00,2409473789.27
2016-11-12 09:00:00,2364578090.64
2016-11-13 09:00:00,3128133005.3
2016-11-14 09:00:00,2966954663.47
2016-11-15 09:00:00,2920611214.97
2016-11-16 09:00:00,5216692870.14
2016-11-17 09:00:00,5138224439.47
2016-11-18 09:00:00,3345860047.83
2016-11-19 09:00:00,3535580357.81
2016-11-20 09:00:00,5168073467.76
2016-11-21 09:00:00,4179852274.66
2016-11-22 09:00:00,3886644393.58
2016-11-23 09:00:00,6112353985.59
2016-11-24 09:00:00,4277591449.39
2016-11-25 09:00:00,2051748904.35
2016-11-26 09:00:00,2123295580.65
2016-11-27 09:00:00,1269989366.4
2016-11-28 09:00:00,2311690054.86
2016-11-29 09:00:00,2663667272.14
2016-11-30 09:00:00,3047439441.93
2016-12-01 09:00:00,4499541328.55
2016-12-02 09:00:00,4710386443.99
2016-12-03 09:00:00,5033620693.56
2016-12-04 09:00:00,3995280243.52
2016-12-05 09:00:00,3593078817.72
2016-12-06 09:00:00,5118055820.89
2016-12-07 09:00:00,5152060201.95
2016-12-08 09:00:00,4431247753.26
2016-12-09 09:00:00,4089117689.56
2016-12-10 09:00:00,3072952184.46
2016-12-11 09:00:00,2536571691.32
2016-12-12 09:00:00,2723559522.75
2016-12-13 09:00:00,3384442643.31
2016-12-14 09:00:00,3001476944.81
2016-12-15 09:00:00,2586150573.13
2016-12-16 09:00:00,2185637318.13
2016-12-17 09:00:00,2377734158.53
2016-12-18 09:00:00,1793953063.5
2016-12-19 09:00:00,2329126507.1
2016-12-20 09:00:00,3512478290.22
2016-12-21 09:00:00,4574721057.96
2016-12-22 09:00:00,7976760542.54
2016-12-23 09:00:00,7784836385.1
2016-12-24 09:00:00,5713486264.25
