i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.04636782417435764,0.10011932087942957,1.437402549405087,0.491955258859051,0.4840792151633162,1.437402549405087
1,0.04290205217384179,0.0894932120548529,1.3299636173890954,0.2328972329840732,0.36540708422641416,1.3299636173890954
2,0.15807667266989303,0.10160277779673312,4.900376852766683,2.950610813497112,1.585039304905556,4.900376852766683
3,0.22586846976573385,0.12131794398687022,7.001922562737749,2.712567639263914,2.2780687204786942,7.001922562737749
4,0.016918836076805173,0.06742616777882582,0.5244839183809603,0.36053876466246165,0.32259690676442,0.5244839183809603
5,0.05124192960191991,0.042798796828834924,1.5884998176595169,0.7085992839703144,0.45419291953445207,1.5884998176595169
6,0.03860609591113712,0.08607886445068519,1.1967889732452506,0.2718992690428041,0.436469140823696,1.1967889732452506
7,-0.01285872756674446,0.31276476657501845,-0.3986205545690783,-0.907424544124196,0.869220146849615,-0.3986205545690783
8,0.09434797368540918,0.06613827888556006,2.924787184247684,1.749334697384975,0.8049577152010067,2.924787184247684
9,0.09675203722449072,0.07337769627930114,2.999313153959213,1.8715270114425453,0.9901750150011132,2.999313153959213
10,0.2648060390576977,0.1273090969143983,8.208987210788628,3.2145638522495816,2.575426771634134,8.208987210788628
11,-0.10613405343246156,0.4555666600758625,-3.2901556564063075,-3.6138608455100787,1.9163353335278412,-3.2901556564063075
12,0.08230756536421965,0.26995619479021643,2.5515345262908093,0.029424076396527228,0.8681688037576292,2.5515345262908093
13,0.2738917015769877,0.5344828399267263,8.490642748886621,5.238196062388713,2.5254179173382036,8.490642748886621
14,0.11322547475508311,0.06880705043727674,3.509989717407576,2.297027577498821,1.0288782919717778,3.509989717407576
