i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.06282110047166853,0.13394677314232542,-1.9474541146217241,-0.5623871897966798,0.9486357242660209,-1.9474541146217241
1,-0.06960252621475109,0.07107651511115895,-2.157678312657284,-1.3847119264868903,0.7880761496332628,-2.157678312657284
2,0.02207793338774038,0.16843281056647344,0.6844159350199519,0.752401996851984,0.35009197977544326,0.6844159350199519
3,-0.09062981479340275,0.1370388019369011,-2.809524258595485,-0.7965289563153352,0.9743369251841005,-2.809524258595485
4,-0.06202173728013133,0.24940703345905887,-1.9226738556840712,0.23513423973570569,0.7310657439197584,-1.9226738556840712
5,0.04021828353864473,0.06535772165403704,1.2467667896979866,0.27469369928204135,0.4190365220965621,1.2467667896979866
6,-0.06359153332918006,0.07833136721372463,-1.9713375332045815,-1.2106548598196094,0.7477999734689685,-1.9713375332045815
7,0.037646959489329876,0.12826664105612737,1.167055744169227,1.4715952073315646,0.3671491835605107,1.167055744169227
8,-0.06295043631266625,0.11941269036215629,-1.951463525692654,-0.3334707395986614,0.7742885869455234,-1.951463525692654
9,-0.06906522066450936,0.07777941028254493,-2.1410218405997905,-0.9716388141987354,0.8493250501831957,-2.1410218405997905
10,0.017785361971221967,0.09064895119979081,0.5513462211078809,0.15193095271783127,0.15159178300295556,0.5513462211078809
11,0.011846975975113354,0.06278280559454981,0.367256255228514,0.06026272138379534,0.13535303589173714,0.367256255228514
12,0.0760425322321195,0.09190211281720838,2.357318499195704,1.3310831499624105,0.8935754540252078,2.357318499195704
13,-0.06367934138351086,0.1390652548489059,-1.9740595828888363,-0.38021034176685875,0.8067906115545856,-1.9740595828888363
14,0.02979483939581405,0.08406814869964362,0.9236400212702356,0.17695505489966248,0.29594902977086085,0.9236400212702356
15,0.05726157289484757,0.10100024466255612,1.775108759740275,1.4901337988687902,0.691841889956487,1.775108759740275
16,0.044298264558769146,0.09015690177951188,1.3732462013218436,1.095905666479563,0.495251434069913,1.3732462013218436
17,-0.08674843759590187,0.2535013868357414,-2.689201565472957,-1.0399064092652468,0.7161423763754157,-2.689201565472957
18,-0.0679399511599325,0.06915931939823881,-2.1061384859579073,-1.4853015602459405,0.7083451499040252,-2.1061384859579073
19,0.012182455630222395,0.08889772378613787,0.377656124536894,0.2294482034047959,0.20364013898428754,0.377656124536894
20,0.07924021088850593,0.06629039567607287,2.4564465375436835,1.0621864655111133,0.7933165106404987,2.4564465375436835
21,0.0478850177336862,0.07102709764208782,1.484435549744272,0.5533561289154366,0.4259125135084096,1.484435549744272
22,0.08744033143309897,0.08213360658643255,2.7106502744260674,1.360339748113069,0.8894002328001895,2.7106502744260674
23,-0.26843482336870444,0.2885593714684614,-8.321479524429838,-5.755936808959566,2.7852572798010042,-8.321479524429838
