i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.0016986861532599243,0.021778246435411562,-0.05265927075105761,-0.07443237726900045,0.028389813296316825,-0.05265927075105761
1,0.0009204174754413946,0.018393322898116085,0.028532941738683232,0.020853218140283267,0.03123850869820574,0.028532941738683232
2,-0.0034114869548534884,0.021163116108015603,-0.10575609560045816,-0.0545970070083115,0.05137010266688121,-0.10575609560045816
3,0.004988090794569802,0.018045535615564965,0.15463081463166387,0.05386172736204603,0.057354843899639324,0.15463081463166387
4,-0.0029344546103617173,0.025796632602655023,-0.09096809292121323,-0.08410990357525756,0.039896886674754474,-0.09096809292121323
5,0.014452518292530782,0.030080071405903016,0.4480280670684542,0.16545008585520285,0.15407589459729107,0.4480280670684542
6,0.007291600703389426,0.019850980098748583,0.22603962180507225,0.12278511759626955,0.050543149664230604,0.22603962180507225
7,-0.001044672921638489,0.021952664844945298,-0.03238486057079316,0.0019648684166733888,0.0315665129478112,-0.03238486057079316
8,-0.0027264777730730827,0.014208761776964382,-0.08452081096526556,-0.01728650685002696,0.03254645962199637,-0.08452081096526556
9,-0.0002769570175757474,0.015467003061026427,-0.008585667544848161,0.009038293569964587,0.017505771703410087,-0.008585667544848161
10,0.006666266274835023,0.01920546312580242,0.20665425451988576,0.14215321679577367,0.06969895010937306,0.20665425451988576
11,0.0015677058959034575,0.021356379665143442,0.048598882773007224,0.08602914061231294,0.03617555369738678,0.048598882773007224
12,0.013610680655430472,0.031263850351578575,0.42193110031834463,0.152020532036416,0.09817406148766847,0.42193110031834463
13,-0.005379716524217231,0.02372064659758575,-0.16677121225073416,-0.1267344084710709,0.09538668017498327,-0.16677121225073416
14,0.002174882165864487,0.018578853254267415,0.06742134714179908,-0.001502684484367466,0.049611451276015024,0.06742134714179908
15,0.0001796228530102281,0.023648135529335437,0.005568308443317043,-0.04302827570144519,0.046938231096219765,0.005568308443317043
16,-0.0019996964315026483,0.02281939325038458,-0.06199058937658208,-0.0052532190986508106,0.03433049996125722,-0.06199058937658208
17,-0.00035629397107442577,0.03682937963732598,-0.01104511310330724,-0.051826162307318416,0.05308361938480009,-0.01104511310330724
18,-0.003983427608825853,0.013961254127803184,-0.12348625587360144,-0.047893791106207693,0.037117539580714856,-0.12348625587360144
19,-0.0039199183260096694,0.021052004524396636,-0.12151746810629975,-0.03460869127774301,0.04417473512332131,-0.12151746810629975
20,0.003770236118182577,0.025285091509389283,0.1168773196636599,0.05398806946312441,0.059913148887481456,0.1168773196636599
21,0.005526871612732179,0.019573983150697832,0.17133301999469752,0.12908690282308488,0.05290222444187119,0.17133301999469752
22,-0.0032817017918484116,0.024068840628362453,-0.10173275554730075,-0.046462171267663555,0.050132799122107496,-0.10173275554730075
23,-0.006160837297282931,0.038005488332274795,-0.19098595621577086,0.003463184825830545,0.051233767003837305,-0.19098595621577086
24,-0.00031924435992077753,0.017665804773080742,-0.00989657515754411,0.026618889910216898,0.020801356878286093,-0.00989657515754411
25,-0.0033603555452392073,0.024676249714886498,-0.10417102190241545,-0.035220151944713354,0.03372274233005683,-0.10417102190241545
26,-0.0014682984679911147,0.038525288967459215,-0.045517252507724495,-0.09244402091804828,0.06491627124749935,-0.045517252507724495
27,0.002756673180895129,0.020611341425404814,0.085456868607749,0.05891499582915999,0.034441365943027734,0.085456868607749
28,0.0012002106722154937,0.019144383729355972,0.03720653083868031,-0.010954451301395303,0.03518311952008406,0.03720653083868031
29,0.013432723997711128,0.03057307206364664,0.416414443929045,0.14102003224305895,0.15835518297290896,0.416414443929045
30,0.0009906379547948855,0.02740001029468638,0.030709776598641464,-0.00764080887227652,0.032254746068124465,0.030709776598641464
31,0.002408429267082875,0.01863058683566421,0.07466130727956913,0.042318370034976724,0.0375813490425383,0.07466130727956913
32,-5.763986099560681e-05,0.021739197088774847,-0.0017868356908637972,0.031405339071735185,0.03409665330011944,-0.0017868356908637972
33,-0.0029116031970987145,0.014319814197891138,-0.09025969911006015,-0.020931907708489336,0.04009448811080259,-0.09025969911006015
34,0.00476659876565769,0.020915983768792126,0.14776456173538838,0.09434973383607632,0.0707821793507277,0.14776456173538838
35,-0.001809189275737042,0.02545125587595953,-0.05608486754784829,-0.017247494905054887,0.02780506580366929,-0.05608486754784829
36,-0.00411111281727961,0.018640830652462095,-0.12744449733566793,-0.05234551591415044,0.039081950204977366,-0.12744449733566793
37,0.0007029842289662426,0.02106994866476168,0.021792511097953507,-0.0010974979245819447,0.027023703280377388,0.021792511097953507
38,0.00011357395046507004,0.02684815580419351,0.0035207924644171853,-0.021265355889013016,0.045197866448584624,0.0035207924644171853
39,0.006370183654711491,0.02571886987785641,0.1974756932960563,0.10967479755314029,0.08411408882466229,0.1974756932960563
40,0.0035793907105900703,0.021405549016290094,0.11096111202829217,0.05048461735255196,0.07210976801453121,0.11096111202829217
41,-0.002384543779387907,0.01716199581727772,-0.0739208571610251,-0.010058292397180512,0.036353591964245806,-0.0739208571610251
42,0.0014312544636534649,0.021299564073552962,0.0443688883732574,0.0022866385880480934,0.04408224649884575,0.0443688883732574
43,0.0022711783503693945,0.02224138147502277,0.07040652886145121,0.0009482507622961294,0.04653813129317263,0.07040652886145121
44,0.00896526407090548,0.03319538073218121,0.2779231861980698,0.13529636059888495,0.13609326189951926,0.2779231861980698
45,-0.00011679894421635962,0.026363140619346585,-0.003620767270707148,0.027516007512757738,0.04125500999422572,-0.003620767270707148
46,0.0009729978677269794,0.021713762847555704,0.030162933899536348,0.010721462268363284,0.02169701069564422,0.030162933899536348
47,0.0049992429035199595,0.021215395332151745,0.15497653000911873,0.08573770158226249,0.06227433896741839,0.15497653000911873
48,0.005856516428084225,0.019204500721927302,0.181552009270611,0.09288474595340206,0.05064331288278501,0.181552009270611
49,0.004859823246737168,0.028673460694898574,0.1506545206488522,0.16083370823597146,0.056962378804210526,0.1506545206488522
