i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.004763808002775619,0.02886174523917381,0.29059228816931276,0.11107930133244459,0.05384221240553165,0.29059228816931276
1,0.003802622784577003,0.026348158785823236,0.23195998985919722,0.1339858835022178,0.11446186258311554,0.23195998985919722
2,0.0027585681028491084,0.025808183074132723,0.16827265427379562,0.17309229506903237,0.09695856168259791,0.16827265427379562
3,-0.004492121939566678,0.043508810204613356,-0.27401943831356734,-0.0735115634753093,0.11026354011171187,-0.27401943831356734
4,0.009444075353801769,0.052471163289861934,0.576088596581908,0.20360036795069839,0.2187233514834513,0.576088596581908
5,0.005065318151340259,0.027261910589439938,0.3089844072317558,0.22611800296641651,0.12863133403261015,0.3089844072317558
6,-0.0013848282529742091,0.02307296374576541,-0.08447452343142672,-0.0328276694973802,0.05086515390465631,-0.08447452343142672
7,0.004886548564931781,0.026415677018445532,0.2980794624608387,0.16999576185688092,0.10251176607020636,0.2980794624608387
8,-0.0039673021228114605,0.023515218656320662,-0.2420054294914991,-0.206874778753649,0.10452777921118654,-0.2420054294914991
9,0.003584113348487011,0.026323941467147685,0.21863091425770767,0.0445999011591456,0.09702180230064511,0.21863091425770767
10,0.0013099207405472238,0.01343619082372463,0.07990516517338069,0.04735949056670509,0.044261683337360636,0.07990516517338069
11,0.0078040888068944166,0.065228745962335,0.4760494172205594,0.14523974981864865,0.24666276371256218,0.4760494172205594
12,-0.004741956915748518,0.02455695934250088,-0.2892593718606596,-0.10787920994136162,0.13857609485742003,-0.2892593718606596
13,0.0002854615556550662,0.028458223255484836,0.017413154894959038,-0.01810996927996161,0.07570931774849658,0.017413154894959038
14,-0.001758911852534856,0.02016656047135401,-0.10729362300462625,-0.05493639027806551,0.059442205374771254,-0.10729362300462625
15,-0.0009062859377628454,0.032328090219488584,-0.05528344220353358,-0.01856143645523761,0.09849158305469535,-0.05528344220353358
16,0.0012032239592082558,0.014875028157295226,0.07339666151170361,0.05806350404582103,0.02656498956200777,0.07339666151170361
17,-7.567591188554613e-05,0.04432545749698748,-0.004616230625018286,-0.13315717926288284,0.09037793468292983,-0.004616230625018286
18,0.0025011318533572895,0.023620148042365847,0.15256904305479463,0.07896703509060686,0.04675174894285978,0.15256904305479463
19,-0.0020237662363619584,0.02348178298740248,-0.12344974041807948,-0.09854452867471243,0.06826499522907502,-0.12344974041807948
20,0.0039652221920016524,0.030910275617117657,0.24187855371210085,0.23219826368374774,0.12028668055869211,0.24187855371210085
21,0.002438800578663708,0.041361554367279785,0.14876683529848617,0.048561868950422075,0.08616955375249107,0.14876683529848617
22,0.0024901842413826143,0.011945217576436813,0.15190123872433944,0.07845794288051768,0.058509694651330046,0.15190123872433944
23,-0.002426476950697412,0.0689276336991536,-0.14801509399254215,0.07371372329990022,0.19901325705457595,-0.14801509399254215
24,0.008339926907870603,0.050031452897132005,0.5087355413801068,0.4599494412101332,0.22585960511116798,0.5087355413801068
