i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.0021955352365718543,0.0364826874597633,-0.0680615923337274,-0.09896829164212416,0.07030322516758344,-0.0680615923337274
1,0.0010635263752902387,0.022329424918396724,0.0329693176339974,0.02348841247503965,0.029209831418156935,0.0329693176339974
2,-0.0026476595069692783,0.038403517094142345,-0.0820774447160476,0.0011037213289061619,0.08659874819761307,-0.0820774447160476
3,-0.0008834756369085802,0.03854108941414495,-0.02738774474416596,0.03233076097457393,0.08525945932962227,-0.02738774474416596
4,0.0012956100895571152,0.021962200764277878,0.040163912776270544,-0.005278447868847667,0.030279958022354187,0.040163912776270544
5,-0.0041442409069219225,0.031124498419997197,-0.1284714681145796,0.070946666832784,0.07250818744240213,-0.1284714681145796
6,0.0038016024674184935,0.020702868585440324,0.11784967648997333,0.11080538400018357,0.033992032795609715,0.11784967648997333
7,0.004088464473650019,0.02145837856634315,0.1267423986831506,0.05807503116864614,0.05373953989134,0.1267423986831506
8,-0.0009467914145141388,0.026223933818043558,-0.029350533849938326,-0.016176430863112823,0.056555029509549416,-0.029350533849938326
9,0.004321816865797645,0.018382697187941235,0.133976322839727,0.049637878270296046,0.052431760782085716,0.133976322839727
10,0.010352624966477238,0.03375553087104695,0.3209313739607944,0.19551135160450112,0.13965983274543894,0.3209313739607944
11,-0.0043730567920486855,0.037007102540110484,-0.1355647605535092,-0.1251465713022622,0.04510703582155479,-0.1355647605535092
12,0.013529762662388102,0.03154079912114708,0.4194226425340312,0.16492928798229559,0.14191778924443416,0.4194226425340312
13,0.011848790466905831,0.031686553180423405,0.36731250447408076,0.13529256816428378,0.1369153894292538,0.36731250447408076
14,0.0127837204590542,0.031023168742355788,0.3962953342306802,0.13443109985829346,0.08024437986259395,0.3962953342306802
15,0.001003482643869634,0.022093152181830316,0.031107961959958658,-0.0041978422081742585,0.03820967932434827,0.031107961959958658
16,0.0026042876010289157,0.02669590174508086,0.08073291563189636,0.010940468757567658,0.05933927852444434,0.08073291563189636
17,-0.0011738768792752988,0.032895804100859384,-0.03639018325753432,0.0781856562270175,0.039796575972792694,-0.03639018325753432
18,-0.0021469555455341668,0.010935316277115916,-0.06655562191155916,-0.024362056232226263,0.02466005017159468,-0.06655562191155916
19,0.009107334902180235,0.03338885414462346,0.2823273819675873,0.1777621009479475,0.1365570952482836,0.2823273819675873
20,0.0020362872541187975,0.019809361188323594,0.06312490487768274,0.04670623206376972,0.027828401702931573,0.06312490487768274
21,-0.0041681227242806465,0.020774000447702917,-0.12921180445269997,-0.08525984288401527,0.04819336532670346,-0.12921180445269997
22,0.001996763121952171,0.02191385339514932,0.061899656780517266,-0.001624318000856409,0.03877126929369484,0.061899656780517266
23,-0.0014590919949767393,0.03518385992048994,-0.045231851844278914,-0.01264088087850344,0.03960562955398111,-0.045231851844278914
24,0.0033684733508665267,0.02456422767378772,0.10442267387686231,0.04258639711401064,0.03377649492557473,0.10442267387686231
25,0.012390576101356111,0.031124438736137443,0.38410785914203943,0.13614508639380918,0.08932061591764688,0.38410785914203943
26,-0.0013540942147119914,0.024867161443147053,-0.04197692065607173,-0.07012597626557648,0.04484840513975799,-0.04197692065607173
27,0.0030470782314218985,0.026395423516622878,0.09445942517407882,0.006224132148190369,0.054167645269811375,0.09445942517407882
28,-0.0002606503812438752,0.023647381245328156,-0.008080161818560118,-0.07523560679256151,0.05091857102205442,-0.008080161818560118
29,0.001802814346200291,0.02137635846542342,0.055887244732209046,0.05647968113371878,0.03450853909733764,0.055887244732209046
30,-0.005243764567130993,0.03582062777369224,-0.1625567015810608,-0.13886424402559688,0.07641322806460558,-0.1625567015810608
31,-0.000779602627219266,0.038362958136883445,-0.024167681443797273,0.03586348316807254,0.08289450450826984,-0.024167681443797273
32,-0.0028144902397761215,0.023190920100944645,-0.08724919743305976,-0.026712040319630485,0.03724037264114787,-0.08724919743305976
33,0.004406975553256439,0.019588011617413515,0.13661624215094959,0.09668004242074647,0.03791895576274517,0.13661624215094959
34,0.0003384565437883527,0.01737634649929704,0.010492152857438935,0.03226279702572502,0.01930614679350683,0.010492152857438935
35,0.003773260293059901,0.020699044439824586,0.11697106908485694,0.0783022756681766,0.04816269668261101,0.11697106908485694
36,0.0012869863976841369,0.018023102693865808,0.03989657832820824,0.05950785268587626,0.01977120944545166,0.03989657832820824
37,0.013677130087965105,0.031234837589891335,0.42399103272691824,0.1540544337616758,0.09874295804620783,0.42399103272691824
38,0.0006401552388460919,0.02585720210714736,0.019844812404228848,-0.02685546362900603,0.029492476693399088,0.019844812404228848
39,-0.00048710791159818726,0.02635889889944704,-0.01510034525954379,0.006867347842604387,0.040057299358245126,-0.01510034525954379
40,0.005787277550268053,0.019413011878969943,0.17940560405830963,0.039413601369962595,0.06362949562099889,0.17940560405830963
41,-0.0003697515888731359,0.021973256403816768,-0.011462299255067213,-0.017050812268303243,0.02838286479441255,-0.011462299255067213
42,0.0029787144001552123,0.022884522080300413,0.09234014640481156,0.010679300248386746,0.03467147319856244,0.09234014640481156
43,-0.004678561508941975,0.020560380962107352,-0.14503540677720123,-0.0815744389389893,0.05138680386766208,-0.14503540677720123
44,0.0127837204590542,0.031023168742355788,0.3962953342306802,0.13443109985829346,0.08024437986259395,0.3962953342306802
45,0.0010635263752902387,0.022329424918396724,0.0329693176339974,0.02348841247503965,0.029209831418156935,0.0329693176339974
46,-0.005243764567130993,0.03582062777369224,-0.1625567015810608,-0.13886424402559688,0.07641322806460558,-0.1625567015810608
47,-0.005443616847703955,0.03582726760389675,-0.16875212227882255,-0.1432520842453747,0.08009630509232732,-0.16875212227882255
48,0.001434702226536949,0.025923327468089563,0.04447576902264541,-0.04093700544449753,0.050985896931930626,0.04447576902264541
49,0.01198936674245083,0.032744198062839756,0.3716703690159758,0.29525756989111657,0.08355169028551612,0.3716703690159758
