#{"t_start": 1740963226.7207325, "env_id": "None"}
r,l,t0-0.055362,31,2.90919-00-0.109753,31,3.9126-0-0-0.210118,31,4.79720--00.541918,31,5.690-0.000.222636,31,6.574-0.00-0.333564,31,7.4600-00.0.050297,31,8.340-0.-0-0.066632,31,9.200.00.00.063932,31,10.0.0.0-0.-0.10766,31,11.0.-0.20.0.078528,31,12.--00.6-00.170586,31,10.0--0.0-0-0.14591,31,1-0.2-0.20-0.402129,31,140.180.0360.037187,31,15-0.-0.0221.942087,31,16.0.2-0.04-0.251483,31,17-0.-0.45-0.02009,31,18.30.00.17-3.168859,31,19000-1.140-0.01528,31,20---0-0.1-0.210519,31,21-0--0-0.1-0.073695,31,21-00---0.0-0.777151,31,22-0.---0.30.587117,31,23.0.1-00.20.196819,31,24.0.20.0.0-0.103411,31,250.-0.-0.00.423543,31,260.--0.0.2-0.162393,31,20.3--00.050.006064,31,20.11-0-0.0.237945,31,29-0.21-00-0.021262,31,30-0.08-0-00.138556,31,31.-0.330.0.053577,31,31.88-0.-0.-0.695766,31,32.70-0.0.4-0.599934,31,33.00-0-0.10.024691,31,34.-0.-00.0.178973,31,35.4-0.-0-00.435461,31,36.30.110.-0.029121,31,37.10.04-0--0.355139,31,380-0.0100-0.081412,31,3800.1450.00.175081,31,400-3.0-0.-0.145949,31,4000.078-0.0.221248,31,41-0.0646-0-0.579627,31,420.00441-00.175001,31,0.-0.3030.-0.091015,31,-0.-3.510.1-0.029591,31,-0.0.32-0.10.069543,31,-0.0.169-0.-0.103797,31,-00.113-0.4-0.326591,31,-0.1063-0.10.024647,31,4-0.35800.10.657143,31,4-0.0030.0-0.241609,31,5-0.24-0.3--0.040531,31,50.141-0.1--0.063358,31,-0.2200.04--0.17778,31,5-0.-0-0.00.157613,31,54.-0.-0-0.0.216803,31,55--0.00.0.0.001381,31,56-0-0-0.0.-0.094607,31,57-0.3--0.00.105073,31,580-0.000.-0.380812,31,580.0.0-0.0-0.005376,31,5-0.00.-0.0-0.14421,31,600.3-0--0.-0.21538,31,60-0.3-00-00.195858,31,10.0-0.1-00.-0.012367,31,-0.4-0.0-0.0.162266,31,14-0.1-0.--00.008204,31,10.0.06-01.-0.137151,31,-0.0.3030-0--0.000333,31-0.-0.12-000.0.038648,31,0.30.14-0---0.148707,310.48-0.1-0.0.0.056256,30.11700.2-0.0.0.040307-0.00643-0.10.0.-0.1490-0.013068,0.--0.030.035630.130367,-0.00.040.02593-0.061483,0.-0.18-0.049200.069144,0.-0.0560.25557-0.205398-0.0.047-0.04480.07516,3100.16713-0.04-0.062501,300.1094280.030.076284,31--0.26677-0.0-0.009477,30-0.1419780.46-0.00629,30.0.3757770.20.083205,31-0-0.38520.020.461921,310-00.07970.060.072226,31-0.10647,0.0-0.132432,310.095112,-0.4-0.109675,00.144691,30.14-0.00645500.2114730.14902-0.44211--0.0635-0.11094-0.11706500.191260.0569710.128031--0.82650.24743,0.063914-00.0600.07586-0.172458,300.1360.1041540.036224,3-0.16-0.0500930.046472,310.090.050614,-0.037326,0.1410.02356,31-0.00762,0.120.188939,31-0.2132970.20.184117,31,1-0.01524-0.0.090744,31,173.19591,0.0.155686,31,10.078155,-00.541898,31,10.514114,0.0.051713,31,1-0.017246-0.178884,31,1780.306766,-0.267294,31,170.626035,--0.367492,31,10.278659,31-0.046785,31,-0.231577,-00.102045,31,1-0.1610320.0.103618,31,180.195229--0.055953,31,180.357321,-0.235241,31,18-0.371457,-0.007369,31,180.365848,00.256387,31,18-0.063462-0.211095,31,186-0.005795-0.064287,31,1870.112699--0.40099,31,1880.7256350.033734,31,189.-0.02525-0.204248,31,190.-0.00572-0.064126,31,1910.5307,3-0.047989,31,10.021693,310.091609,31,1-0.206559,-0.040489,31,10.02638,31,0.256725,31,3.249481,-0.023538,31,10.044135,310.001158,31,1-0.345456,--0.065289,31,1-0.1504,3100.092369,31,-0.196812,30.015318,31,19-0.017695,0.029701,31,277-0.0296470.035051,31,278.1.1359070.201341,31,279.0.91217-3.375508,31,279.0.2375920.308558,31,280.-0.03190-0.227151,31,281.0.92552-0.119763,31,282.0.1449310.210431,31,283.0.140054-0.106733,31,280.080712,-0.115013,31,280.15805,310.126448,31,2-0.106955,-0.094345,31,28-0.01893,3-0.638198,31,0.362541,31,0.190411,31,0.098785,31,0.010344,310.279271,31,2-0.004521,3-0.319574,31,--0.029846,30.039261,31,20-0.028372,0.124814,31,2-0-0.0816570.013946,31,2900.13617,30.246972,31,2-0.034081,3-0.096866,31,2-0.022855,30.2662,31,29700.033753-0.045901,31,20.-0.2516140.031488,31,2-0.-0.06030.070751,31,290.0-0.24970.059768,31,300.00.191810.304214,31,30-0.0.25015-0.033898,31,300.0.180128-0.100805,31,30.0.165637,-0.153211,31,0.1.093927,30.081773,31,0.588906,31,-0.112361,30.003154,31,300.446207,0.502006,31,306-0.2295250.571978,31,307.-0.128260.149305,31,308.6-0.1118-0.024065,31,309.5-0.0537-0.029618,31,310.5-0.1820.105464,31,311.469-0.160.170153,31,312.35720.140.281566,31,313.2415-0.0.019318,31,314.122468-00.001253,31,315.002036--0.079319,31,315.8866460.-0.142907,31,316.768080.50.153432,31,317.649810.40.058161,31,318.529130.0.23553,31,319.52887300.19299,31,320.409493
-0.317833,31,321.29342900.38903,31,322.177506-00.169883,31,323.064806--0.008379,31,323.947136--0.06484,31,324.828719
0.098729,31,325.709639
0.812611,31,326.595093
0.276608,31,327.476567
0.083847,31,328.465449
0.056581,31,329.347797
0.276986,31,330.234813
0.005976,31,331.116121
0.023073,31,331.997587
0.163189,31,332.878093
-0.005321,31,333.762551
0.292253,31,334.650131
0.372599,31,335.532996
-0.107832,31,434.899733
-0.549044,31,435.786084
-0.05638,31,436.671135
0.133985,31,437.555776
-0.045297,31,438.438479
0.48651,31,439.326165
0.113168,31,440.208383
0.646769,31,441.088983
0.219064,31,441.970632
0.133834,31,442.85513
0.041093,31,443.87414
0.041088,31,444.755541
-0.494463,31,445.642612
0.109316,31,446.527567
0.36892,31,447.410186
-0.1593,31,448.292921
0.259895,31,449.179593
0.367546,31,450.06302
-0.606961,31,450.945654
0.173806,31,451.829404
0.050444,31,452.717685
-0.086235,31,453.702463
-0.031453,31,454.588414
0.012655,31,455.470632
-0.023032,31,456.356972
0.025793,31,457.23876
-0.258886,31,458.122311
0.057625,31,459.00436
0.066879,31,459.889604
-0.113494,31,460.773345
-0.158749,31,461.766539
-0.174597,31,462.649204
-3.25528,31,463.53613
0.099518,31,464.426643
-0.067156,31,465.30681
0.063495,31,466.185292
0.028279,31,467.07006
0.156566,31,467.945509
0.283257,31,468.817111
0.164717,31,469.698559
0.112478,31,470.763819
0.114539,31,471.647092
0.163075,31,472.533645
0.01443,31,473.4167
-0.03082,31,474.303673
0.152144,31,475.191377
1.937169,31,476.073659
1.15204,31,476.955553
0.52176,31,477.845274
0.290249,31,478.737029
-0.069773,31,479.792496
0.284441,31,480.684681
-0.162834,31,481.569934
0.721043,31,482.45705
-0.129507,31,483.342264
-0.08497,31,484.229442
0.114176,31,485.114852
-0.364832,31,485.999278
0.094529,31,486.881509
2.568115,31,487.7699
0.090797,31,488.761033
1.26212,31,489.649627
0.374055,31,490.535771
0.002472,31,491.430361
0.148135,31,492.315581
0.257897,31,493.197668
0.125665,31,575.032777
0.001293,31,575.924092
0.16189,31,576.80392
0.015446,31,577.816052
0.016508,31,578.69475
0.184108,31,579.597304
0.251683,31,580.476185
-0.028145,31,581.364719
0.246825,31,582.239559
0.21689,31,583.125159
-0.017695,31,584.006809
1.16412,31,584.888612
0.119441,31,585.768891
0.049524,31,586.768649
-0.143095,31,587.651848
-0.073899,31,588.546176
-0.071865,31,589.434784
-0.350386,31,590.322196
-0.026107,31,591.202376
0.113255,31,592.082317
-0.376573,31,592.963378
0.124875,31,593.850054
0.223574,31,594.740384
-0.030594,31,595.737413
0.008632,31,596.62083
-0.010354,31,597.5236
0.02628,31,598.406104
-0.167685,31,599.287857
-0.138855,31,600.179591
-0.236441,31,601.061683
0.47673,31,601.942344
0.018368,31,602.823368
0.789126,31,603.712062
-0.026708,31,604.713992
0.071015,31,605.595826
-0.014114,31,606.479494
-0.162102,31,607.367387
-0.036358,31,608.247063
0.032177,31,609.127548
-0.02824,31,610.012202
0.091417,31,610.897113
0.623886,31,611.778948
0.367542,31,612.663854
0.379158,31,613.67079
0.277061,31,614.556671
-0.038684,31,615.450523
-0.123516,31,616.333555
-0.002115,31,617.215275
0.325501,31,618.101458
0.04925,31,618.980885
-0.167537,31,619.862449
-0.405078,31,620.754646
-0.021733,31,621.641023
0.429366,31,622.52478
-0.110308,31,623.537229
-0.032805,31,624.419488
0.396827,31,625.303495
-0.003306,31,626.205576
-0.244262,31,627.096811
0.109101,31,627.993366
0.496563,31,628.875036
-0.076402,31,629.764334
-0.080259,31,630.656527
0.049372,31,631.670048
0.105598,31,632.568991
0.027449,31,633.480134
-0.242288,31,713.18183
-0.084435,31,714.067312
0.319238,31,714.955787
0.222136,31,715.842063
0.143402,31,716.729673
-0.188232,31,717.619152
0.819221,31,718.503757
-0.146209,31,719.389105
0.595,31,720.479984
0.164618,31,721.367902
0.03699,31,722.251399
-0.275026,31,723.136116
3.248278,31,724.019808
0.728059,31,724.91189
-0.019288,31,725.794442
0.091764,31,726.67732
0.104714,31,727.560157
0.417682,31,728.455315
0.374693,31,729.338604
0.167105,31,730.345113
1.647797,31,731.230067
-0.214938,31,732.128762
-0.316678,31,733.019043
0.011673,31,733.90276
-0.11974,31,734.786902
-0.071439,31,735.675082
0.050308,31,736.566627
0.090101,31,737.450305
0.239347,31,738.483537
0.040235,31,739.376255
-0.200643,31,740.268679
0.294493,31,741.152757
-0.081676,31,742.036258
1.495724,31,742.924644
-0.29856,31,743.819971
-0.023069,31,744.70851
0.0814,31,745.593837
0.330867,31,746.482
-0.031007,31,747.501935
-0.056751,31,748.394695
0.009873,31,749.279523
0.012571,31,750.170506
-0.034967,31,751.054465
0.320783,31,751.946075
0.144179,31,752.836997
-0.29142,31,753.721458
-0.071884,31,754.605767
-0.02,31,755.489625
0.094515,31,756.378098
0.100332,31,757.376434
-0.200732,31,758.261186
-0.018934,31,759.145666
0.077276,31,760.039892
0.443132,31,760.923488
-0.075641,31,761.809431
0.143662,31,762.694464
-0.045923,31,763.59129
0.12478,31,764.477477
0.168724,31,765.491376
0.797267,31,766.378168
-0.168196,31,767.269481
0.24903,31,768.159789
-0.197619,31,769.04428
0.003827,31,769.928826
0.204992,31,770.817356
-0.043651,31,771.709292
0.826266,31,852.198473
10.954235,31,853.085169
-0.043099,31,854.111135
0.002463,31,854.997217
-0.041145,31,855.884045
0.096305,31,856.76963
0.219448,31,857.66061
0.334514,31,858.546155
0.092288,31,859.431041
