i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.0005289155574372466,0.013770480945690285,0.016396382280554643,-0.009926200135811785,0.02574940145647133,0.016396382280554643
1,0.012286512713803455,0.035711272873643306,0.38088189412790713,0.21472916934723524,0.12871966514566818,0.38088189412790713
2,0.007570026316540566,0.029335690495270142,0.23467081581275753,0.11058249114127866,0.08579446664836365,0.23467081581275753
3,0.008768851574809673,0.020962754374667332,0.2718343988190999,0.1737861271959976,0.09486598032770518,0.2718343988190999
4,0.007185144013451573,0.02886040495878482,0.2227394644169988,0.17203328426988423,0.09987867414013202,0.2227394644169988
5,0.013924013968411305,0.06259415661234284,0.43164443302075045,0.14683543111558184,0.19968760336603725,0.43164443302075045
6,0.010880096118750428,0.04647778089937474,0.33728297968126325,0.13521665566236796,0.13012903368695009,0.33728297968126325
7,0.0032426364624335885,0.022879292623825227,0.10052173033544125,-0.003052056432680439,0.05199747887203646,0.10052173033544125
8,0.005098512959127014,0.01779519301559139,0.15805390173293743,0.10391193341832626,0.060023683968896825,0.15805390173293743
9,0.007348854043764861,0.025754423632510074,0.22781447535671062,0.12506993116346077,0.06881118080692539,0.22781447535671062
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.005894514674201501,0.018287579296463626,0.18272995490024654,0.11610438488627049,0.06812461687063633,0.18272995490024654
12,0.009767238484591429,0.03377295345305691,0.30278439302233423,0.16164535040288436,0.14249210923207556,0.30278439302233423
13,0.01288102003303773,0.047007368671247704,0.39931162102416967,0.14466292410556564,0.14996220738807817,0.39931162102416967
14,0.006960784619572163,0.021393061240074705,0.21578432320673702,0.13241850195287072,0.08197844985045416,0.21578432320673702
15,0.0070649841601794884,0.0237447075753604,0.21901450896556415,0.09960690394210756,0.07054456862213487,0.21901450896556415
16,0.010560101578753188,0.03091130812196955,0.3273631489413488,0.16580002234649366,0.12623314182940876,0.3273631489413488
17,0.005466097330250027,0.022342201049854196,0.16944901723775083,0.08581529913314036,0.06785748247149213,0.16944901723775083
18,0.003714266828870859,0.02319851159156182,0.11514227169499663,0.05692604094825227,0.06420244482048271,0.11514227169499663
19,0.01395284289988043,0.03409133696637508,0.43253812989629337,0.27485129450422174,0.14504355479272094,0.43253812989629337
20,-0.0033913597135417145,0.057755347126271735,-0.10513215111979315,0.12478640296423434,0.08804650764923908,-0.10513215111979315
21,0.01172852431411195,0.036239370401013264,0.36358425373747044,0.20033409366251118,0.14967297128265358,0.36358425373747044
22,0.012558785093401881,0.04103472575673407,0.38932233789545834,0.2075542712813634,0.12412308220165572,0.38932233789545834
23,0.004544542651069689,0.026502748725734753,0.14088082218316036,0.0928389861710632,0.05758778392369137,0.14088082218316036
24,0.009583099481184828,0.03390243778308115,0.29707608391672957,0.1998324863602671,0.10909198107230127,0.29707608391672957
