i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.00476279672956355,0.01977379309895515,0.14764669861647,0.11305662131812581,0.04436901379556188,0.14764669861647
1,-0.0002242728220346794,0.024322009098546708,-0.006952457483075061,-0.0583245807741049,0.04643548554120199,-0.006952457483075061
2,0.004321816865797645,0.018382697187941235,0.133976322839727,0.049637878270296046,0.052431760782085716,0.133976322839727
3,-0.004976843779132807,0.036437186083354355,-0.154282157153117,-0.06775402842469017,0.08727856511023169,-0.154282157153117
4,-0.0019803336161930483,0.036502900423915824,-0.06139034210198444,-0.0920974542767375,0.07226941409040362,-0.06139034210198444
5,-0.0014590919949767393,0.03518385992048994,-0.045231851844278914,-0.01264088087850344,0.03960562955398111,-0.045231851844278914
6,-0.0002606503812438752,0.023647381245328156,-0.008080161818560118,-0.07523560679256151,0.05091857102205442,-0.008080161818560118
7,0.011799792994844963,0.03261821525479773,0.3657935828401938,0.30335715863876855,0.09838575130888035,0.3657935828401938
8,0.00683308446276315,0.02069769034053379,0.21182561834565766,0.09857459249696482,0.07357699685127984,0.21182561834565766
9,0.011476275275538657,0.03382002613673471,0.35576453354169835,0.21542910701646986,0.14185669277089474,0.35576453354169835
10,0.0024288973981521213,0.020745620518861915,0.07529581934271576,0.08948754490502625,0.03015844037526033,0.07529581934271576
11,-0.0002895808539286534,0.017732404642788312,-0.008977006471788248,0.03216643781026388,0.01985044834106015,-0.008977006471788248
12,0.003176836803754124,0.017862991516134887,0.09848194091637782,0.019682896415470136,0.05565367794542958,0.09848194091637782
13,-0.0020668586573521597,0.011146786276489774,-0.06407261837791695,-0.02378240935375205,0.020965299829117667,-0.06407261837791695
14,-0.0026476595069692783,0.038403517094142345,-0.0820774447160476,0.0011037213289061619,0.08659874819761307,-0.0820774447160476
15,0.0012903878632371253,0.020313347897858294,0.040002023760350884,0.04023943499392279,0.03513725961402812,0.040002023760350884
16,-0.0035368002243392864,0.014081028247573794,-0.10964080695451787,-0.031573736679129986,0.03751116970388469,-0.10964080695451787
17,0.005629515746773999,0.019480138067435097,0.17451498814999392,0.045163750330575805,0.06748584256735383,0.17451498814999392
18,-0.006774452301002429,0.020913241759694914,-0.21000802133107527,-0.10248539861210479,0.061085382721315876,-0.21000802133107527
19,0.010576279602370169,0.031630588415204025,0.32786466767347516,0.11874998722852247,0.1278763821901253,0.32786466767347516
20,0.0019061363687303669,0.022763422158096777,0.05909022743064137,0.0021939794054932392,0.06125133390292667,0.05909022743064137
21,0.009310234096725737,0.03328316246658221,0.2886172569984979,0.16364351692361231,0.13867777279178528,0.2886172569984979
22,0.00476279672956355,0.01977379309895515,0.14764669861647,0.11305662131812581,0.04436901379556188,0.14764669861647
23,-0.0038161447990258768,0.02472300194967414,-0.11830048876980216,-0.08531345204135997,0.03332972127860275,-0.11830048876980216
24,0.001802814346200291,0.02137635846542342,0.055887244732209046,0.05647968113371878,0.03450853909733764,0.055887244732209046
25,-0.002153545796868388,0.025431851212537587,-0.06675991970292003,-0.03839308321756217,0.03964421860334517,-0.06675991970292003
26,0.002549415207332336,0.022032613217695056,0.07903187142730242,0.05355215199314687,0.03802850427101995,0.07903187142730242
27,0.0007422834673839061,0.023822730230485017,0.023010787488901077,0.004773073743216152,0.06133735786045789,0.023010787488901077
28,-0.0014371258566779248,0.02461645819042007,-0.04455090155701564,-0.050878211218343426,0.028710241785122173,-0.04455090155701564
29,-0.0012137702247627274,0.021441793082248313,-0.03762687696764458,-0.01688627339037679,0.028527552018956945,-0.03762687696764458
30,0.007834501800803615,0.025821250923850313,0.242869555824912,0.10583265097825512,0.06559091584983538,0.242869555824912
31,0.0024288973981521213,0.020745620518861915,0.07529581934271576,0.08948754490502625,0.03015844037526033,0.07529581934271576
32,0.0012882147338785913,0.02564846285145604,0.0399346567502363,0.012905596788171946,0.05657223282760044,0.0399346567502363
33,0.003727332476349356,0.018340164495839452,0.11554730676683006,0.038239465428051865,0.047861163884336394,0.11554730676683006
34,-0.00604059881868852,0.03536204075542101,-0.18725856337934418,-0.12506495341830606,0.08382590379870318,-0.18725856337934418
35,0.003871186693914876,0.022164374586223688,0.12000678751136112,0.07782676492135288,0.040450699824200534,0.12000678751136112
36,0.003814585715195841,0.02070712949735215,0.11825215717107107,0.11780819363415217,0.0391850039398425,0.11825215717107107
37,-0.0029755744917488,0.025363408604653852,-0.09224280924421271,-0.08344578215666819,0.03664113117162272,-0.09224280924421271
38,-0.0024205492998117446,0.02907824698255506,-0.07503702829416413,0.012345957897444894,0.060364855033198286,-0.07503702829416413
39,0.00873622591103746,0.027739206676520838,0.27082300324216124,0.20689849466677834,0.06916479026031337,0.27082300324216124
40,0.0009600462730737111,0.025794732385999115,0.029761434465285043,-0.04870509990079097,0.04501195194909331,0.029761434465285043
41,0.00227467372969474,0.020945794567956512,0.07051488562053695,0.061155598941405404,0.030798693303026058,0.07051488562053695
42,-0.000779602627219266,0.038362958136883445,-0.024167681443797273,0.03586348316807254,0.08289450450826984,-0.024167681443797273
43,-0.0029755744917488,0.025363408604653852,-0.09224280924421271,-0.08344578215666819,0.03664113117162272,-0.09224280924421271
44,-0.0036278138102679336,0.016609661151656515,-0.11246222811830593,-0.0643639343363747,0.040994641514313084,-0.11246222811830593
45,0.0010370502014669452,0.02292570786945899,0.03214855624547532,0.02282099192154702,0.03431268335984892,0.03214855624547532
46,-0.0029863735226778295,0.014121204370694218,-0.09257757920301271,-0.03479865582408101,0.03516071262486416,-0.09257757920301271
47,0.0024288973981521213,0.020745620518861915,0.07529581934271576,0.08948754490502625,0.03015844037526033,0.07529581934271576
48,-0.00012952078688394556,0.020651381501539223,-0.004015144393402271,0.042565708175877515,0.039203450603891764,-0.004015144393402271
49,-0.003104890872917555,0.036393606116251864,-0.09625161706044423,-0.08710150781177581,0.042452967411124545,-0.09625161706044423
