open-time,open,high,low,close,volume
2024-03-02 00:00:00,9379984.62,9379984.62,9334510.31,9356024.68,102224568.05
2024-03-02 01:00:00,9356024.68,9357384.37,9300743.03,9318766.81,78140987.79
2024-03-02 02:00:00,9318766.81,9336734.89,9300005.9,9329837.7,152368206.56
2024-03-02 03:00:00,9329837.7,9371450.23,9318090.75,9352023.2,93667896.04
2024-03-02 04:00:00,9352023.2,9353997.3,9319496.9,9327166.04,60575651.24
2024-03-02 05:00:00,9327166.04,9327171.53,9285078.1,9321936.59,68210140.94
2024-03-02 06:00:00,9321936.59,9358014.97,9319940.05,9321792.82,52448015.9
2024-03-02 07:00:00,9321792.82,9323403.56,9296070.36,9319673.45,90457328.57
2024-03-02 08:00:00,9319673.45,9333425.34,9296020.77,9312671.49,60517255.14
2024-03-02 09:00:00,9312671.49,9313989.69,9275174.94,9289844.38,67427681.43
2024-03-02 10:00:00,9289844.38,9317932.08,9289844.16,9300369.65,41415543.58
2024-03-02 11:00:00,9300369.65,9322757.45,9296147.2,9296147.2,64225224.96
2024-03-02 12:00:00,9296147.2,9334883.64,9293194.48,9325983.27,64470861.73
2024-03-02 13:00:00,9325983.27,9325993.5,9290391.98,9291207.03,105284181.38
2024-03-02 14:00:00,9291207.03,9292311.5,9257946.69,9282052.25,150184589.47
2024-03-02 15:00:00,9282052.25,9303264.87,9272006.63,9273091.03,57414565.46
2024-03-02 16:00:00,9273091.03,9287535.04,9264011.59,9285243.43,59914845.17
2024-03-02 17:00:00,9285243.43,9299493.14,9276729.17,9282389.16,43120594.33
2024-03-02 18:00:00,9282389.16,9307993.58,9280009.15,9307879.85,6667025.7
2024-03-02 19:00:00,9307879.85,9324582.92,9307234.77,9319994.81,11367252.98
2024-03-02 20:00:00,9319994.81,9331434.04,9280070.5,9290604.3,34486777.8
2024-03-02 21:00:00,9290604.3,9307140.23,9290600.49,9294406.68,26351017.95
2024-03-02 22:00:00,9294406.68,9296003.81,9274062.15,9274062.15,34820481.06
2024-03-02 23:00:00,9274062.15,9313723.67,9272770.29,9303520.52,81270219.1
2024-03-03 00:00:00,9303520.52,9303520.52,9274802.44,9276108.92,55873479.51
2024-03-03 01:00:00,9276108.92,9289996.57,9276101.81,9283998.99,14682051.67
2024-03-03 02:00:00,9283998.99,9283999.98,9267870.06,9282209.47,36383610.19
2024-03-03 03:00:00,9282209.47,9306474.26,9282195.93,9296661.06,42845795.93
2024-03-03 04:00:00,9296661.06,9319983.8,9296579.05,9315006.69,54266956.79
2024-03-03 05:00:00,9315006.69,9315007.0,9301927.79,9303108.22,62689210.72
2024-03-03 06:00:00,9303108.22,9319042.03,9289649.23,9303389.94,58872641.82
2024-03-03 07:00:00,9303389.94,9303411.1,9247072.52,9275184.67,180749101.6
2024-03-03 08:00:00,9275184.67,9276747.65,9249935.37,9268386.23,81015218.7
2024-03-03 09:00:00,9268386.23,9302845.52,9265994.69,9285190.73,115636800.88
2024-03-03 10:00:00,9285190.73,9285190.76,9267763.0,9275102.8,70042368.27
2024-03-03 11:00:00,9275102.8,9288043.55,9267994.93,9288043.55,40852221.0
2024-03-03 12:00:00,9288043.55,9401074.15,9288043.35,9346905.86,311709267.09
2024-03-03 13:00:00,9346905.86,9371275.88,9311343.66,9364010.38,80733870.34
2024-03-03 14:00:00,9364010.38,9371286.92,9335325.34,9342858.41,88772503.72
2024-03-03 15:00:00,9342858.41,9347905.65,9335997.35,9341774.65,30684991.37
2024-03-03 16:00:00,9341774.65,9424001.75,9331105.46,9423239.39,136974543.03
2024-03-03 17:00:00,9423239.39,9444990.75,9381003.39,9396028.92,180155169.93
2024-03-03 18:00:00,9396028.92,9432490.94,9396028.48,9428001.98,38180692.03
2024-03-03 19:00:00,9428001.98,9429999.55,9412241.14,9415994.26,34126074.7
2024-03-03 20:00:00,9415994.26,9428012.55,9403997.09,9418002.02,34240190.09
2024-03-03 21:00:00,9418002.02,9425995.85,9404002.0,9425423.19,14508448.22
2024-03-03 22:00:00,9425423.19,9480026.05,9420057.88,9433312.47,129858526.87
2024-03-03 23:00:00,9433312.47,9476548.58,9420027.81,9476547.58,76204563.96
2024-03-04 00:00:00,9476547.58,9620032.38,9362286.12,9515750.08,576527023.49
2024-03-04 01:00:00,9515750.08,9574418.47,9502238.54,9546769.56,195210587.34
2024-03-04 02:00:00,9546769.56,9600019.44,9490418.38,9572015.38,232626049.79
2024-03-04 03:00:00,9572015.38,9581975.78,9536437.7,9538065.52,144257186.02
2024-03-04 04:00:00,9538065.52,9589971.23,9538061.64,9568730.16,161988778.1
2024-03-04 05:00:00,9568730.16,9579875.89,9520002.39,9549722.75,151622654.14
2024-03-04 06:00:00,9549722.75,9580805.79,9541825.71,9579106.96,130379510.83
2024-03-04 07:00:00,9579106.96,9667587.56,9558214.84,9637618.7,206890738.73
2024-03-04 08:00:00,9637618.7,9854018.23,9637616.29,9814519.49,676060153.71
2024-03-04 09:00:00,9814519.49,9869450.59,9728963.85,9832189.28,317360212.11
2024-03-04 10:00:00,9832189.28,9832190.71,9761011.39,9809971.61,237054221.15
2024-03-04 11:00:00,9809971.61,9819976.09,9775555.1,9810682.63,132292703.34
2024-03-04 12:00:00,9810682.63,9821827.41,9775988.43,9806040.36,73806829.93
2024-03-04 13:00:00,9806040.36,9879977.5,9806039.93,9807106.79,223513124.21
2024-03-04 14:00:00,9807106.79,9979442.72,9760588.26,9949830.75,528736428.17
2024-03-04 15:00:00,9949830.75,9990120.29,9916530.92,9987334.21,328848498.84
2024-03-04 16:00:00,9987334.21,10000087.11,9916337.69,9980588.25,354189042.69
2024-03-04 17:00:00,9980588.25,10062088.64,9952438.41,10040113.27,407405977.0
2024-03-04 18:00:00,10040113.27,10053463.02,9950248.18,10006061.9,312734898.91
2024-03-04 19:00:00,10006061.9,10106318.42,9981121.39,10106317.4,219907172.97
2024-03-04 20:00:00,10106317.4,10150059.52,10066273.53,10129572.64,244657832.15
2024-03-04 21:00:00,10129572.64,10143448.79,10030107.84,10116373.11,187526146.76
2024-03-04 22:00:00,10116373.11,10199995.33,10100050.2,10184023.41,296385002.47
2024-03-04 23:00:00,10184023.41,10298959.67,10150048.29,10278230.07,571348043.62
2024-03-05 00:00:00,10278230.07,10299950.56,10216362.41,10254841.46,348752475.89
2024-03-05 01:00:00,10254841.46,10333204.33,10247975.28,10320169.73,420523134.44
2024-03-05 02:00:00,10320169.73,10320169.73,10240239.41,10271886.14,301896461.87
2024-03-05 03:00:00,10271886.14,10286002.87,10210322.08,10279918.07,164048736.37
2024-03-05 04:00:00,10279918.07,10307442.33,10064185.68,10149329.13,426375813.38
2024-03-05 05:00:00,10149329.13,10149331.29,9876907.98,10085555.21,534582739.82
2024-03-05 06:00:00,10085555.21,10181755.77,10046272.18,10147025.5,264952643.68
2024-03-05 07:00:00,10147025.5,10157860.71,9975369.81,9976844.28,218940877.4
2024-03-05 08:00:00,9976844.28,10061188.94,9880865.37,10061113.92,309760761.2
2024-03-05 09:00:00,10061113.92,10067695.14,9956968.79,9992803.68,193686410.14
2024-03-05 10:00:00,9992803.68,10099383.72,9992784.38,10062062.16,175877615.72
2024-03-05 11:00:00,10062062.16,10062063.36,10005483.39,10036405.81,162915084.45
2024-03-05 12:00:00,10036405.81,10139848.07,10030344.25,10139835.45,168914348.85
2024-03-05 13:00:00,10139835.45,10228249.49,10139831.47,10188093.97,234809948.36
2024-03-05 14:00:00,10188093.97,10301830.74,10106393.56,10299309.27,361697539.14
2024-03-05 15:00:00,10299309.27,10322762.34,10012605.61,10042986.08,682465556.76
2024-03-05 16:00:00,10042986.08,10063433.98,9755166.03,9842924.89,539031083.87
2024-03-05 17:00:00,9842924.89,9856666.67,9565540.52,9846296.08,539303177.84
2024-03-05 18:00:00,9846296.08,9851942.79,9557733.92,9595351.16,310260452.97
2024-03-05 19:00:00,9595351.16,9630735.09,9010184.96,9194989.58,725117841.9
2024-03-05 20:00:00,9194989.58,9490106.11,9167335.46,9309237.77,337506741.8
2024-03-05 21:00:00,9309237.77,9642847.01,9280177.9,9518190.53,519064461.59
2024-03-05 22:00:00,9518190.53,9556947.39,9402812.16,9537153.12,283933514.49
2024-03-05 23:00:00,9537153.12,9695930.02,9519442.5,9642359.65,246054451.02
2024-03-06 00:00:00,9642359.65,9649012.21,9567567.14,9568517.16,261408788.63
2024-03-06 01:00:00,9568517.16,9601811.12,9499217.17,9499217.17,171912566.64
2024-03-06 02:00:00,9499217.17,9545187.92,9442659.72,9448873.89,155776074.94
2024-03-06 03:00:00,9448873.89,9518404.06,9429413.65,9504530.26,114071385.74
2024-03-06 04:00:00,9504530.26,9707704.49,9504015.04,9695076.61,204853018.19
2024-03-06 05:00:00,9695076.61,9984402.62,9668949.73,9984402.62,426487537.97
2024-03-06 06:00:00,9984402.62,9991963.74,9875955.81,9883446.43,252650477.8
2024-03-06 07:00:00,9883446.43,9987572.06,9840926.46,9987280.22,183596263.58
2024-03-06 08:00:00,9987280.22,10137563.04,9978929.8,10029514.88,613126222.18
2024-03-06 09:00:00,10029514.88,10097802.65,9912195.85,9912195.85,237789994.1
2024-03-06 10:00:00,9912195.85,10004490.09,9900335.57,9989630.51,148707900.86
2024-03-06 11:00:00,9989630.51,10079174.39,9958268.45,10077309.86,232525781.96
2024-03-06 12:00:00,10077309.86,10108396.11,9705319.59,9847151.0,460855624.4
2024-03-06 13:00:00,9847151.0,9985087.54,9788841.37,9909720.28,280149032.36
2024-03-06 14:00:00,9909720.28,10037387.6,9843725.32,9851868.95,230844952.42
2024-03-06 15:00:00,9851868.95,9959741.68,9766821.01,9909588.83,194656841.02
2024-03-06 16:00:00,9909588.83,10000020.39,9890081.85,9998107.7,160816657.07
2024-03-06 17:00:00,9998107.7,10002190.56,9957542.54,10002190.56,274406976.92
2024-03-06 18:00:00,10002190.56,10005261.46,9936389.96,9982802.37,306227358.94
2024-03-06 19:00:00,9982802.37,10025773.97,9960056.69,9971427.79,166075096.28
2024-03-06 20:00:00,9971427.79,10053452.67,9960634.81,10022788.15,119045371.31
2024-03-06 21:00:00,10022788.15,10022788.15,9918919.37,9943643.35,68974920.65
2024-03-06 22:00:00,9943643.35,9943643.35,9875224.65,9875224.65,41005112.27
2024-03-06 23:00:00,9875224.65,9895660.39,9841259.37,9879950.92,76590255.52
2024-03-07 00:00:00,9879950.92,9888154.74,9818778.39,9875089.03,85765979.28
2024-03-07 01:00:00,9875089.03,9878159.47,9798579.0,9878159.47,111782673.74
2024-03-07 02:00:00,9878159.47,9888897.47,9825970.39,9858626.26,112863692.88
2024-03-07 03:00:00,9858626.26,9883913.58,9818149.64,9818289.91,89146161.99
2024-03-07 04:00:00,9818289.91,9839474.05,9780292.52,9801073.29,127111101.07
2024-03-07 05:00:00,9801073.29,9835202.47,9788824.81,9796638.88,83898415.24
2024-03-07 06:00:00,9796638.88,9844230.93,9781535.4,9781535.4,103197986.79
2024-03-07 07:00:00,9781535.4,9843148.15,9769235.48,9836973.73,97021016.35
2024-03-07 08:00:00,9836973.73,9929221.87,9836018.43,9880478.47,136927809.34
2024-03-07 09:00:00,9880478.47,9916341.64,9878713.08,9895463.21,81774948.67
2024-03-07 10:00:00,9895463.21,9916833.11,9887827.36,9906876.36,79716536.12
2024-03-07 11:00:00,9906876.36,9956931.75,9862722.85,9905965.77,236317670.14
2024-03-07 12:00:00,9905965.77,9935707.26,9871934.58,9871996.36,86219078.44
2024-03-07 13:00:00,9871996.36,9913959.99,9870736.96,9913924.05,72664231.11
2024-03-07 14:00:00,9913924.05,10056144.14,9874549.64,9942632.82,308715585.6
2024-03-07 15:00:00,9942632.82,10014365.63,9917062.01,9987948.54,94419651.84
2024-03-07 16:00:00,9987948.54,9995734.71,9937632.29,9971334.16,85022244.7
2024-03-07 17:00:00,9971334.16,10064341.71,9971281.32,10016578.76,162410264.27
2024-03-07 18:00:00,10016578.76,10045882.44,9994657.05,10022630.42,59124503.27
2024-03-07 19:00:00,10022630.42,10054566.49,9970511.76,10007557.57,54102924.57
2024-03-07 20:00:00,10007557.57,10059810.39,10004085.49,10012244.02,127128158.35
