i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.0008014038912560929,0.033061819450358874,-0.02484352062893888,-0.010517079420946563,0.07764730002622645,-0.02484352062893888
1,-0.0007716352909577025,0.013590036732761674,-0.023920694019688778,-0.028424941350258907,0.028312166724921255,-0.023920694019688778
2,-0.0020251432040397036,0.05424979455953654,-0.06277943932523081,-0.00997416774481414,0.0672895943384064,-0.06277943932523081
3,-0.003498782806851544,0.02596100471569487,-0.10846226701239786,-0.10011906388903001,0.058220079996112575,-0.10846226701239786
4,-0.006127879202391986,0.03470065820949014,-0.18996425527415156,-0.14287100441508802,0.06547840268210103,-0.18996425527415156
5,0.0018233310079230768,0.043398701385076496,0.05652326124561538,-0.07687631493917522,0.05466282956870933,0.05652326124561538
6,-0.0033294784754889176,0.01048373440230067,-0.10321383274015644,-0.0474248878556096,0.04108421501801232,-0.10321383274015644
7,0.004186652486458303,0.027595747446235823,0.12978622708020737,0.04164699826733517,0.061820914841772795,0.12978622708020737
8,0.0020297697656916224,0.030690477648027615,0.0629228627364403,0.05887380273553473,0.06138703871143665,0.0629228627364403
9,0.003217556707467982,0.02530633448818107,0.09974425793150744,-0.0020019881696641223,0.03985955545537668,0.09974425793150744
10,0.00725697421625704,0.020854227315899736,0.22496620070396825,0.0930876865843256,0.05418610124035858,0.22496620070396825
11,0.001598649991630147,0.027606042559860735,0.049558149740534574,-0.003843410966548596,0.04413388484345571,0.049558149740534574
12,0.0011638284564886067,0.03531240056356994,0.03607868215114683,-0.09303942907849767,0.07952230229909814,0.03607868215114683
13,-0.0029306585700660747,0.034981091181088754,-0.09085041567204832,-0.004308042424112118,0.06402561102134133,-0.09085041567204832
14,0.0077834813176918234,0.03358026035518192,0.24128792084844652,0.2115360930948135,0.0714167535696752,0.24128792084844652
15,0.0031485652460656734,0.023310826721093983,0.09760552262803587,0.03546132668148096,0.058689450930352216,0.09760552262803587
16,0.004274177309343995,0.06126939148689408,0.13249949658966387,0.2030709273007976,0.13409184118414674,0.13249949658966387
17,0.006389710453577815,0.028348800503735457,0.19808102406091227,0.12820360618072946,0.068440791939505,0.19808102406091227
18,0.005937580686695396,0.025667889189687366,0.1840650012875573,0.08207462070721275,0.056577129732483994,0.1840650012875573
19,-0.01201259891175024,0.0432294962498759,-0.3723905662642575,-0.11601562731242986,0.11982064745552026,-0.3723905662642575
20,-0.003735522776452014,0.02903764528554884,-0.11580120607001244,-0.055131843571680994,0.061146237414140256,-0.11580120607001244
21,-0.0063003112522655455,0.018585047032666186,-0.1953096488202319,-0.07950962441869439,0.06822173021925997,-0.1953096488202319
22,0.00773905073109483,0.029436853911897584,0.23991057266393973,0.19204897805380378,0.08730949049326961,0.23991057266393973
23,-0.010153420259765766,0.02634454129203732,-0.3147560280527387,-0.17947891727933268,0.1083040816406988,-0.3147560280527387
24,0.0010267301010189445,0.020408511393511908,0.03182863313158728,0.05505726967857011,0.04026279082988356,0.03182863313158728
