i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,-0.007708013522370227,0.030334611161935195,-0.23894841919347704,-0.0324074560629073,0.11861709174290504,-0.23894841919347704
1,0.003400567301972757,0.02004308015122208,0.10541758636115546,0.00892996812928717,0.06659578008180699,0.10541758636115546
2,-0.0011734850498288762,0.03407787991568483,-0.03637803654469516,0.03203747474809485,0.052106967469159916,-0.03637803654469516
3,-0.0010247419195230968,0.02076960631257237,-0.031766999505216,-0.03399215044170419,0.041284590618148535,-0.031766999505216
4,0.0029182988829465815,0.021302801751213296,0.090467265371344,-0.015239715252445725,0.03561010767660379,0.090467265371344
5,-0.007407960731837091,0.03328364590163714,-0.22964678268694982,0.03164864250192208,0.09148063168208127,-0.22964678268694982
6,-0.0014578113517333797,0.034095850344512416,-0.045192151903734795,-0.039863693729847986,0.06251156053215218,-0.045192151903734795
7,-0.0009423549047877833,0.02464035940894642,-0.02921300204842131,0.04527470268924119,0.0639053645065234,-0.02921300204842131
8,0.005185307683674747,0.023807502572494917,0.16074453819391718,0.07320697021774501,0.03178892052077381,0.16074453819391718
9,0.005632169170535369,0.025629471108670917,0.17459724428659645,0.03032136150923103,0.057940673998621746,0.17459724428659645
10,0.002158789925736323,0.02501463667561362,0.06692248769782601,-0.0024660914223162927,0.02941026876119299,0.06692248769782601
11,-0.0025622027757498523,0.023542723667404484,-0.07942828604824542,-0.048295853776682406,0.03311701952093745,-0.07942828604824542
12,-0.0008729270972015027,0.02427584507544698,-0.027060740013246584,-0.028464885274832253,0.023622531543686067,-0.027060740013246584
13,-0.004030480241396455,0.03200624645427779,-0.12494488748329012,-0.12293557574810846,0.033520864291501064,-0.12494488748329012
14,-0.007564972654644526,0.030318802350932286,-0.2345141522939803,-0.021622107739063236,0.1128845453479788,-0.2345141522939803
15,0.00308529894448236,0.018599539504822696,0.09564426727895316,0.015429175790476453,0.023023144139335677,0.09564426727895316
16,-0.00506893463657847,0.035862615340967276,-0.1571369737339326,-0.10863363845447217,0.0709975172730798,-0.1571369737339326
17,-0.004499935524104834,0.022798531218707924,-0.13949800124724987,-0.10768503210419142,0.033470343711307145,-0.13949800124724987
18,-0.0048334620224923875,0.03426947293129169,-0.14983732269726402,-0.05695478173116315,0.06759042641844075,-0.14983732269726402
19,0.0049268486486542876,0.02495279299679628,0.15273230810828292,0.05202872578682954,0.05816191227013359,0.15273230810828292
20,-0.004728927453668514,0.031555772223146046,-0.1465967510637239,-0.055456032511884495,0.0969693667160744,-0.1465967510637239
21,-0.001331931713362036,0.01839154192526989,-0.041289883114223117,-0.03447071431111012,0.025184902826654552,-0.041289883114223117
22,-0.003913948263450714,0.01392851755473699,-0.12133239616697213,-0.044315807804107384,0.04889234966220383,-0.12133239616697213
23,-0.006564977663606293,0.02003342187041988,-0.20351430757179514,-0.11293805520669271,0.06304390013328572,-0.20351430757179514
24,0.0010626947546291095,0.02621061038973948,0.03294353739350239,0.11168833833420545,0.07157074977460809,0.03294353739350239
25,-0.006744007997689512,0.036208403803415654,-0.20906424792837489,-0.15909162731857476,0.047464153841157375,-0.20906424792837489
26,-0.0038110639571383876,0.021269228666690784,-0.11814298267129007,-0.05784966256403982,0.04060031972421095,-0.11814298267129007
27,-0.010854677504233518,0.03286236611065151,-0.33649500263123905,-0.2599692805826713,0.13029145270562814,-0.33649500263123905
