i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.0012613631890552774,0.0032240919219360684,0.0391022588607136,0.404123629984285,0.4513090847655435,1.173067765821408
1,-0.0012803438917166317,0.004037100088332713,-0.039690660643215574,-0.4630122765570958,0.40913372123819974,-1.190719819296467
2,-0.00038591526461618624,0.005094716823243243,-0.011963373203101778,-0.5870048578234295,0.17657964840146878,-0.35890119609305327
3,0.0003907808653481255,0.0032342785450562165,0.012114206825791897,0.45545405083834206,0.2107428674521078,0.36342620477375664
4,0.0016078348961566884,0.011443187193841249,0.04984288178085734,0.7863908350739005,0.7974497559187201,1.49528645342572
5,0.0009482238741668967,0.003091259736689763,0.0293949400991738,0.13716489139674176,0.2513168147362226,0.8818482029752139
6,-0.001176501532998862,0.005348692082530696,-0.03647154752296472,-0.28049905979017,0.5798208930564452,-1.0941464256889415
7,0.0003672880289271284,0.0028724939279909647,0.01138592889674098,0.07042762234157703,0.2204399106118295,0.34157786690222947
8,-0.005481972681842137,0.011788906336400019,-0.16994115313710628,-2.892585387947284,1.3301919468548467,-5.098234594113187
9,0.0007011087886574396,0.0029076182195053217,0.02173437244838063,0.06575456569695523,0.21449777536747608,0.6520311734514189
10,-0.0017560701627452233,0.008370366941259661,-0.054438175045101914,-1.2888912656584293,0.536217680556715,-1.6331452513530573
11,-9.837740241693223e-06,0.0037054979039781613,-0.00030496994749248387,0.2142101369824074,0.18549230082324544,-0.009149098424774748
12,0.0005327950359998437,0.013094664922262989,0.01651664611599514,0.9317519758671761,0.479323779743775,0.49549938347985456
13,0.00027896691325022096,0.00123900391100123,0.00864797431075685,0.08997090640428787,0.11763935978282086,0.25943922932270547
14,0.00011133432752075128,0.003370145134531111,0.00345136415314329,0.130329972627117,0.12259936109439104,0.10354092459429884
