open-time,open,high,low,close,volume
2021-03-01 09:00:00,4819233.58,5326548.81,4800817.01,5310818.84,114348849997.42
2021-03-02 09:00:00,5310818.84,5369972.75,5033444.86,5177370.53,80885737494.28
2021-03-03 09:00:00,5177370.53,5626507.63,5148055.05,5405253.35,104787290279.17
2021-03-04 09:00:00,5405253.35,5540223.78,5134667.9,5224906.82,108244496556.23
2021-03-05 09:00:00,5224906.82,5345199.15,5005169.22,5288974.2,100039521003.28
2021-03-06 09:00:00,5288974.2,5323014.76,5106735.64,5288264.97,52314905628.36
2021-03-07 09:00:00,5288264.97,5560256.32,5288264.97,5519578.04,77658625785.0
2021-03-08 09:00:00,5519578.04,5679956.15,5351498.76,5679819.76,86884313813.56
2021-03-09 09:00:00,5679819.76,5953444.22,5646048.44,5944749.24,104772066923.13
2021-03-10 09:00:00,5944749.24,6182409.11,5781318.92,6052622.36,134126379576.92
2021-03-11 09:00:00,6052622.36,6300109.3,5902220.43,6272698.69,123884720384.26
2021-03-12 09:00:00,6272698.69,6298112.26,6017582.98,6234572.7,106351179862.25
2021-03-13 09:00:00,6234572.7,6700124.65,6123119.22,6677376.03,118744685699.0
2021-03-14 09:00:00,6677376.03,6725569.51,6437387.32,6441546.05,82572214834.97
2021-03-15 09:00:00,6441546.05,6613435.07,6031341.65,6087252.16,143469859479.58
2021-03-16 09:00:00,6087252.16,6202671.17,5840128.37,6201934.08,113507119767.69
2021-03-17 09:00:00,6201934.08,6422272.47,5936523.74,6415370.02,96550124930.89
2021-03-18 09:00:00,6415370.02,6544576.9,6215445.87,6284147.47,90911711082.74
2021-03-19 09:00:00,6284147.47,6467551.56,6133763.91,6327771.75,78627882419.93
2021-03-20 09:00:00,6327771.75,6515482.49,6304617.05,6328871.6,61734049414.69
2021-03-21 09:00:00,6328871.6,6379481.26,6078642.79,6255509.17,71274891848.68
2021-03-22 09:00:00,6255509.17,6345892.81,5887124.43,5901349.23,90639314752.99
2021-03-23 09:00:00,5901349.23,6072214.85,5787330.99,5911718.31,83040105490.59
2021-03-24 09:00:00,5911718.31,6223645.76,5661390.74,5710100.21,110525599675.5
2021-03-25 09:00:00,5710100.21,5808251.22,5509327.37,5613784.17,108540856452.52
2021-03-26 09:00:00,5613784.17,6045143.4,5604743.82,6043033.07,66961141919.02
2021-03-27 09:00:00,6043033.07,6192434.18,5920931.37,6126038.36,58303763241.79
2021-03-28 09:00:00,6126038.36,6182534.62,5997377.56,6124530.48,53165893866.03
2021-03-29 09:00:00,6124530.48,6387772.69,6009907.56,6322713.4,72494096279.45
2021-03-30 09:00:00,6322713.4,6540726.12,6272185.15,6475520.16,63495720986.27
2021-03-31 09:00:00,6475520.16,6609356.64,6314182.58,6508632.17,95612211070.45
2021-04-01 09:00:00,6508632.17,6576851.59,6421365.8,6498027.17,55238741795.97
2021-04-02 09:00:00,6498027.17,6650212.58,6471374.36,6539481.29,59773061997.99
2021-04-03 09:00:00,6539481.29,6601041.92,6322818.99,6340536.11,47991641306.64
2021-04-04 09:00:00,6340536.11,6480507.49,6274665.83,6450218.06,42709405551.09
2021-04-05 09:00:00,6450218.06,6517970.15,6296136.71,6500098.99,60637954798.8
2021-04-06 09:00:00,6500098.99,6538237.26,6317246.08,6372376.8,60483309925.08
2021-04-07 09:00:00,6372376.8,6439348.06,6105587.44,6160042.72,85489591872.83
2021-04-08 09:00:00,6160042.72,6357489.94,6140267.98,6357382.85,48897197052.34
2021-04-09 09:00:00,6357382.85,6459315.17,6327363.09,6382144.9,44776319176.93
2021-04-10 09:00:00,6382144.9,6682786.35,6359653.77,6555576.13,78571616456.72
2021-04-11 09:00:00,6555576.13,6643517.5,6505087.68,6586771.24,45551700131.59
2021-04-12 09:00:00,6586771.24,6699570.53,6516905.43,6563418.16,65597403738.04
2021-04-13 09:00:00,6563418.16,6953487.96,6560004.84,6922957.46,94546379828.17
2021-04-14 09:00:00,6922957.46,7050182.12,6702485.98,6875747.15,120459332514.84
2021-04-15 09:00:00,6875747.15,6935852.31,6772730.7,6882683.25,62527070913.35
2021-04-16 09:00:00,6882683.25,6914600.88,6554707.23,6705015.36,83736511257.43
2021-04-17 09:00:00,6705015.36,6804032.94,6541733.16,6561622.69,58704703079.15
2021-04-18 09:00:00,6561622.69,6600854.19,5816610.57,6168641.95,165781931562.8
2021-04-19 09:00:00,6168641.95,6300466.61,5885429.35,6024022.37,91421096729.67
2021-04-20 09:00:00,6024022.37,6171654.21,5814475.49,6111406.16,89660651957.95
2021-04-21 09:00:00,6111406.16,6137829.42,5802129.51,5828538.32,73287050693.37
2021-04-22 09:00:00,5828538.32,5994954.67,5451483.13,5573299.64,114180311539.17
2021-04-23 09:00:00,5573299.64,5600777.03,5118185.57,5533740.32,148470034370.62
2021-04-24 09:00:00,5533740.32,5541791.45,5276719.01,5406701.58,66008161510.56
2021-04-25 09:00:00,5406701.58,5465486.26,5100726.22,5294053.39,65012420594.91
2021-04-26 09:00:00,5294053.39,5883477.66,5275943.91,5856050.79,101300403636.15
2021-04-27 09:00:00,5856050.79,6031226.55,5787181.26,5993658.31,59566877551.65
2021-04-28 09:00:00,5993658.31,6111965.87,5867029.12,5957521.17,64400669328.26
2021-04-29 09:00:00,5957521.17,5991123.96,5715076.65,5844669.42,55968719376.72
2021-04-30 09:00:00,5844669.42,6347444.32,5800594.57,6324264.27,69323933102.44
2021-05-01 09:00:00,6324264.27,6403963.84,6253791.57,6333169.25,47405622666.66
2021-05-02 09:00:00,6333169.25,6344106.75,6150041.66,6202170.68,44683487003.16
2021-05-03 09:00:00,6202170.68,6467275.57,6181047.41,6251578.45,61211049157.49
2021-05-04 09:00:00,6251578.45,6255192.36,5823618.79,5835991.47,86655691422.4
2021-05-05 09:00:00,5835991.47,6329768.9,5795580.83,6279765.65,78809953424.25
2021-05-06 09:00:00,6279765.65,6366025.78,6031723.5,6154065.55,81531113164.39
2021-05-07 09:00:00,6154065.55,6367273.2,6034710.63,6234765.63,81180050173.06
2021-05-08 09:00:00,6234765.63,6454824.43,6195562.22,6397705.75,74168327815.97
2021-05-09 09:00:00,6397705.75,6439039.84,6138484.51,6333069.35,70929430183.84
2021-05-10 09:00:00,6333069.35,6487506.26,5928133.59,6092943.49,116839374830.1
2021-05-11 09:00:00,6092943.49,6185854.8,5957473.57,6171411.17,77899703923.66
2021-05-12 09:00:00,6171411.17,6315076.85,5388711.04,5457386.87,124926841373.95
2021-05-13 09:00:00,5457386.87,5643313.48,5162731.03,5449141.34,174647596664.39
2021-05-14 09:00:00,5449141.34,5641039.91,5361069.39,5467628.71,66962361530.18
2021-05-15 09:00:00,5467628.71,5545096.2,5104557.64,5118966.09,103290263808.19
2021-05-16 09:00:00,5118966.09,5449978.38,4808807.59,5087961.5,142665257681.67
2021-05-17 09:00:00,5087961.5,5105247.51,4607216.28,4763069.77,182117175503.22
2021-05-18 09:00:00,4763069.77,5004818.09,4618712.09,4677886.99,104452314885.31
2021-05-19 09:00:00,4677886.99,4754772.42,3466041.91,4029571.87,286590349303.92
2021-05-20 09:00:00,4029571.87,4866763.83,3834286.53,4446410.22,214187875888.78
2021-05-21 09:00:00,4446410.22,4611159.95,3702144.87,4082718.11,177736687297.49
2021-05-22 09:00:00,4082718.11,4228471.03,3853869.5,4093264.01,107554084383.44
2021-05-23 09:00:00,4093264.01,4172185.1,3397665.87,3784822.1,179288610438.5
2021-05-24 09:00:00,3784822.1,4343209.1,3754061.53,4236726.69,129730929261.32
2021-05-25 09:00:00,4236726.69,4349270.63,3979466.7,4180871.09,101972186838.85
2021-05-26 09:00:00,4180871.09,4454890.67,4126398.12,4296939.75,87215480531.98
2021-05-27 09:00:00,4296939.75,4419162.55,4067064.96,4234326.56,76495695516.69
2021-05-28 09:00:00,4234326.56,4272456.95,3829149.32,3928816.22,103078035042.69
2021-05-29 09:00:00,3928816.22,4095530.43,3709797.7,3821457.21,81563730540.49
2021-05-30 09:00:00,3821457.21,4007309.3,3692770.62,3922745.24,53125201393.07
2021-05-31 09:00:00,3922745.24,4109482.96,3760695.21,4086753.59,67971776259.87
2021-06-01 09:00:00,4086753.59,4151469.1,3917869.41,4021006.82,58639883573.07
2021-06-02 09:00:00,4021006.82,4188570.57,3945116.88,4119244.84,46460975635.67
2021-06-03 09:00:00,4119244.84,4331041.2,4082844.83,4326970.36,53130161033.89
2021-06-04 09:00:00,4326970.36,4332726.55,3928974.66,4044312.87,70605489693.66
2021-06-05 09:00:00,4044312.87,4156059.13,3828533.13,3901114.02,57682454308.23
2021-06-06 09:00:00,3901114.02,3999547.03,3870373.5,3930271.67,33572564799.71
2021-06-07 09:00:00,3930271.67,4034306.11,3658281.41,3676930.82,52550742518.78
2021-06-08 09:00:00,3676930.82,3729845.18,3405926.7,3657797.59,80721352944.64
2021-06-09 09:00:00,3657797.59,4117036.0,3549105.48,4101116.1,92267660223.01
2021-06-10 09:00:00,4101116.1,4195722.54,3920889.64,4016765.86,77676090617.5
2021-06-11 09:00:00,4016765.86,4128015.73,3940898.04,4093924.53,51308367128.4
2021-06-12 09:00:00,4093924.53,4107909.49,3812758.37,3901270.09,51198918933.41
2021-06-13 09:00:00,3901270.09,4308108.54,3825395.61,4280808.05,54361982687.64
2021-06-14 09:00:00,4280808.05,4506703.14,4254467.15,4460167.98,77142092792.41
2021-06-15 09:00:00,4460167.98,4549458.71,4358152.25,4424030.89,56333787322.08
2021-06-16 09:00:00,4424030.89,4458647.52,4226506.34,4251553.04,57404203417.62
2021-06-17 09:00:00,4251553.04,4375748.76,4129198.31,4202889.83,46160174232.69
2021-06-18 09:00:00,4202889.83,4214119.39,3880667.49,3951769.56,53066741989.77
2021-06-19 09:00:00,3951769.56,4013262.67,3851022.68,3919322.89,42326643444.67
2021-06-20 09:00:00,3919322.89,3974866.98,3682795.29,3922597.77,54724499063.32
2021-06-21 09:00:00,3922597.77,3935686.02,3453902.5,3493659.01,117796571181.73
2021-06-22 09:00:00,3493659.01,3682858.32,3200309.63,3594738.0,126678823714.05
2021-06-23 09:00:00,3594738.0,3860133.67,3512717.8,3741606.51,81448986862.38
2021-06-24 09:00:00,3741606.51,3904832.95,3592326.52,3843925.05,54316557831.03
2021-06-25 09:00:00,3843925.05,3934961.76,3474493.87,3506460.04,70683767558.6
2021-06-26 09:00:00,3506460.04,3625437.47,3350471.45,3571441.61,70955559206.51
2021-06-27 09:00:00,3571441.61,3848204.79,3546718.01,3840171.19,63325305999.61
2021-06-28 09:00:00,3840171.19,3902443.99,3760253.25,3813735.51,51203687473.59
2021-06-29 09:00:00,3813735.51,4040501.94,3785906.99,3966143.94,57907732307.69
2021-06-30 09:00:00,3966143.94,3987407.43,3783752.1,3898392.8,46166860361.46
2021-07-01 09:00:00,3898392.8,3900002.85,3659801.58,3743039.51,42740175982.16
2021-07-02 09:00:00,3743039.51,3789325.22,3652591.87,3756677.95,37659470336.03
2021-07-03 09:00:00,3756677.95,3877374.52,3707035.99,3851972.01,27535736529.09
2021-07-04 09:00:00,3851972.01,3988049.4,3819068.8,3921141.08,29935680318.47
2021-07-05 09:00:00,3921141.08,3922570.95,3685243.72,3740590.79,39475201778.52
2021-07-06 09:00:00,3740590.79,3884625.5,3719929.47,3788763.99,39235095140.01
2021-07-07 09:00:00,3788763.99,3877159.46,3743049.62,3748848.58,29567511887.65
2021-07-08 09:00:00,3748848.58,3755490.38,3537396.92,3612096.22,41170097616.6
2021-07-09 09:00:00,3612096.22,3750738.6,3550676.19,3723985.61,29385104947.14
2021-07-10 09:00:00,3723985.61,3772672.42,3642504.24,3692606.1,21706797527.46
2021-07-11 09:00:00,3692606.1,3804336.74,3674193.93,3771235.82,22227681067.76
2021-07-12 09:00:00,3771235.82,3813969.05,3604896.27,3657588.05,31647901297.41
2021-07-13 09:00:00,3657588.05,3680097.83,3565803.71,3619039.34,26444135307.45
2021-07-14 09:00:00,3619039.34,3636773.44,3499892.62,3609295.12,31451854566.02
2021-07-15 09:00:00,3609295.12,3643852.69,3428977.57,3501976.3,32708391592.31
2021-07-16 09:00:00,3501976.3,3548957.15,3423813.16,3457994.83,26800625727.9
2021-07-17 09:00:00,3457994.83,3514996.24,3435838.39,3472033.78,20554540326.27
2021-07-18 09:00:00,3472033.78,3569527.5,3436352.9,3494577.76,22202117052.89
2021-07-19 09:00:00,3494577.76,3507333.04,3331904.38,3378417.29,32683606629.06
