i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.009070185975050736,0.032786955830097754,0.28117576522657295,0.1758469760231764,0.08143977700812886,0.28117576522657295
1,-0.0011852240639255932,0.03223724285646259,-0.03674194598169339,-0.09636989784993386,0.037746480173079744,-0.03674194598169339
2,-0.0013208838122073872,0.020046362814322385,-0.040947398178429004,-0.0007045423668468857,0.02787048559928762,-0.040947398178429004
3,-0.0004228774955584154,0.020588546145433945,-0.013109202362310878,-0.06042167125867391,0.028063963881333757,-0.013109202362310878
4,0.007505333234864361,0.023196692494372197,0.2326653302807952,0.14828682835409446,0.07117006222257236,0.2326653302807952
5,0.014853296716215238,0.03128401873601736,0.46045219820267236,0.3198366719764103,0.12729101337493925,0.46045219820267236
6,-0.0030148192597995627,0.02097243921141666,-0.09345939705378645,-0.0966148483989792,0.055493017787476916,-0.09345939705378645
7,0.00833616109376119,0.023683345206606202,0.2584209939065969,0.09276675828296867,0.0725493024046013,0.2584209939065969
8,-0.002408445544616319,0.014317251914891884,-0.07466181188310589,-0.01415210086774431,0.017690351541560206,-0.07466181188310589
9,0.0010661428780577807,0.02563645353897649,0.03305042921979123,-0.03425836349366391,0.03817892077357553,0.03305042921979123
10,0.00571094306307083,0.019783543012561883,0.1770392349551958,0.08468130258312316,0.044305409918831966,0.1770392349551958
11,0.005350500303711526,0.020459740912302977,0.16586550941505734,0.08990864500852627,0.05224369554210715,0.16586550941505734
12,-0.0035798132788171827,0.02219936744013047,-0.11097421164333264,-0.10866919074284874,0.04757592902416039,-0.11097421164333264
13,-0.004795943535520247,0.021968748336152935,-0.14867424960112766,-0.0900150200699938,0.04179201379328226,-0.14867424960112766
14,0.004722228661463395,0.021872937804782045,0.14638908850536522,0.08705828393017764,0.05407572953992572,0.14638908850536522
15,-0.004682274804532188,0.028800691122716732,-0.14515051894049788,-0.03097458061362661,0.04298279433412787,-0.14515051894049788
16,-0.00045628529716269263,0.020988051644816746,-0.014144844212043471,-0.026010131659419847,0.03929645818393708,-0.014144844212043471
17,0.0017899714837584407,0.0187623706147313,0.05548911599651168,0.04138429119991302,0.038399604356112435,0.05548911599651168
18,0.003925558664844231,0.03816706953187128,0.12169231861017119,-0.019730870804953844,0.07754037579035486,0.12169231861017119
19,0.002341051939933063,0.024228114557939197,0.07257261013792496,-0.0333403699832961,0.05175799104020961,0.07257261013792496
20,-0.0025795282587120555,0.016804401523925934,-0.07996537602007375,-0.06147155042280721,0.027157124185669942,-0.07996537602007375
21,-0.003556808173055172,0.020238720775929295,-0.11026105336471033,-0.05170843866898444,0.0473255293791552,-0.11026105336471033
22,0.0018089300653042744,0.01892774510917313,0.05607683202443249,0.03186383144640649,0.024991698020720356,0.05607683202443249
23,0.0025119531912654843,0.022215476411312086,0.07787054892923007,0.08819093905059013,0.04432989356980959,0.07787054892923007
24,0.0022161142746253168,0.018728354380290625,0.06869954251338484,0.01607029908605477,0.026041690649043547,0.06869954251338484
25,0.00754276910717754,0.024496154717517878,0.23382584232250378,0.1501910023492298,0.05660430287398149,0.23382584232250378
26,-0.004254726877882879,0.033282995760396075,-0.13189653321436923,0.05750535060273899,0.04860423867158248,-0.13189653321436923
27,0.0017068228222525388,0.021082834246724656,0.052911507489828716,0.03417795546124883,0.03218618714324741,0.052911507489828716
28,0.00025038934085952155,0.017325052803557613,0.007762069566645168,0.0031554866306838726,0.022988409705103047,0.007762069566645168
29,0.0038207814923577736,0.019977205885585797,0.11844422626309095,0.11848478181547932,0.0455448354338913,0.11844422626309095
30,0.004689516200952274,0.02466578317745903,0.1453750022295205,0.03997246558066054,0.052800044822246386,0.1453750022295205
31,-0.0008008337719376332,0.011115269923163374,-0.024825846930066623,-0.028138970695776436,0.01196814846293349,-0.024825846930066623
