i,r_mean,r_std,r_total,pnl_mean,pnl_std,pnl_last
0,0.00317109421251584,0.01707407304747042,0.09830392058799103,0.05090397689532526,0.03471375478433179,0.09830392058799103
1,0.00461630867712872,0.017514104412309908,0.14310556899099025,0.11446758483141242,0.061016466236117554,0.14310556899099025
2,0.002898114541187502,0.021739927864286353,0.08984155077681256,0.0476848721924336,0.03136731094320563,0.08984155077681256
3,0.008580019320652714,0.020925168808053854,0.2659805989402341,0.14542321645693804,0.08546343720278078,0.2659805989402341
4,0.004213830965398979,0.020614256330270385,0.13062875992736833,0.04053891517309958,0.04966515105324929,0.13062875992736833
5,0.0021193357652007157,0.0231640607171162,0.0656994087212222,-0.036553623692591894,0.045948309518996054,0.0656994087212222
6,0.004152844407786843,0.0168621971361896,0.1287381766413921,0.07261382836261038,0.04806789571015123,0.1287381766413921
7,0.007793023252235278,0.021285097342037033,0.24158372081929358,0.06081583501688799,0.08910899275183233,0.24158372081929358
8,0.008300977003836958,0.020932572202854407,0.25733028711894573,0.17002150424579834,0.07607848815556609,0.25733028711894573
9,0.009680676894732902,0.02486906602902578,0.30010098373671995,0.1448257992336531,0.09604610308531211,0.30010098373671995
10,0.006910682296332715,0.02082344991129666,0.21423115118631417,0.09044014255639979,0.07585393079694858,0.21423115118631417
11,-0.001245978128280325,0.02168928488823996,-0.03862532197669008,-0.03368865599700936,0.0293304206997457,-0.03862532197669008
12,-0.0012227779006952428,0.018927990974072075,-0.03790611492155253,0.00847882429002645,0.02363963656500218,-0.03790611492155253
13,0.003860319028594538,0.015454211280621384,0.11966988988643067,0.08330811093460985,0.043016976363451725,0.11966988988643067
14,0.009291512309835508,0.02145634510295414,0.28803688160490076,0.12793351790791943,0.08580664064542282,0.28803688160490076
15,0.0039531374000770355,0.02140691860846612,0.12254725940238806,0.07753093003715908,0.057649406696404615,0.12254725940238806
16,0.0036507099245750344,0.01888647962201837,0.11317200766182607,0.057795785223268746,0.045112459914384166,0.11317200766182607
17,0.008943254062384167,0.02514367031823136,0.27724087593390917,0.12822967529294194,0.08522771683981058,0.27724087593390917
18,0.006994853478988229,0.019843788959332694,0.2168404578486351,0.09591037419528316,0.07427458096914302,0.2168404578486351
19,0.0038288934707264204,0.02337643611921979,0.11869569759251904,0.013666014815764047,0.05337862972448183,0.11869569759251904
20,0.007423046163999085,0.015481020303875733,0.23011443108397164,0.11400418694025322,0.07334029592207948,0.23011443108397164
21,0.004528425506269031,0.015266152421486297,0.14038119069433996,0.05480188372011585,0.04976348483122822,0.14038119069433996
22,0.006146715902862292,0.021061611515233756,0.19054819298873113,0.11646454685455862,0.06678106134669298,0.19054819298873113
23,0.007301843363170497,0.019553776444880433,0.22635714425828546,0.12661290575813808,0.06188906057447843,0.22635714425828546
24,0.0043526421609568515,0.02217591919328268,0.1349319069896624,0.019723763028706976,0.06732376551547178,0.1349319069896624
