open-time,open,high,low,close,volume
2017-05-12 09:00:00,217093.41,217647.43,187592.39,196931.24,7027690396.13
2017-05-13 09:00:00,196931.24,208742.95,185112.8,207714.66,8548996694.61
2017-05-14 09:00:00,207714.66,213643.55,206412.48,212168.89,3734307418.47
2017-05-15 09:00:00,212168.89,212524.5,202910.53,207897.89,6136003032.56
2017-05-16 09:00:00,207897.89,209136.9,204463.74,208107.4,5131285094.11
2017-05-17 09:00:00,208107.4,220413.65,207585.34,214857.28,8842959079.49
2017-05-18 09:00:00,214857.28,225625.94,214398.41,224937.95,6536159675.22
2017-05-19 09:00:00,224937.95,233363.85,224683.67,231044.6,8211254292.85
2017-05-20 09:00:00,231044.6,297809.41,230644.43,256552.71,10284226365.57
2017-05-21 09:00:00,256552.71,272745.95,245803.94,261404.79,7131876581.15
2017-05-22 09:00:00,261404.79,286177.59,260552.22,275145.15,11993856870.99
2017-05-23 09:00:00,275145.15,297487.24,272921.18,294183.1,10135785520.46
2017-05-24 09:00:00,294183.1,308416.68,292893.6,307264.32,10449529953.16
2017-05-25 09:00:00,307264.32,353290.55,228793.04,280779.9,21594132234.34
2017-05-26 09:00:00,280739.16,312795.88,235826.45,267516.7,18616676646.39
2017-05-27 09:00:00,267516.7,273581.69,213691.26,254271.76,15289494783.93
2017-05-28 09:00:00,254342.11,278058.89,249709.62,268628.43,10748853379.96
2017-05-29 09:00:00,268628.43,284764.91,262692.99,280080.19,6849234841.29
2017-05-30 09:00:00,280080.19,282688.07,255013.88,261634.14,7786091233.95
2017-05-31 09:00:00,261634.14,272147.25,257608.47,269938.23,7097437808.0
2017-06-01 09:00:00,269938.23,282946.1,267316.64,277852.37,7069406931.47
2017-06-02 09:00:00,277852.37,283345.97,273207.44,282695.35,6062192706.89
2017-06-03 09:00:00,282695.35,295474.49,278649.31,291502.51,5369571056.99
2017-06-04 09:00:00,291502.51,292221.33,287108.94,290787.7,4534376921.89
2017-06-05 09:00:00,290787.7,311276.98,290525.42,308681.26,6984604664.89
2017-06-06 09:00:00,308681.26,330335.74,307190.5,325893.47,12871464845.21
2017-06-07 09:00:00,325893.47,326266.28,289633.93,297200.57,12795414521.26
2017-06-08 09:00:00,297200.57,316142.1,290635.54,313504.4,10700775072.0
2017-06-09 09:00:00,313504.4,318989.67,310743.65,315059.27,7820321947.79
2017-06-10 09:00:00,315059.27,325667.8,314572.2,323642.61,7544243102.21
2017-06-11 09:00:00,323642.61,344746.84,322955.19,340882.79,8319947843.16
2017-06-12 09:00:00,340882.79,345010.4,293451.46,314894.43,21406173525.87
2017-06-13 09:00:00,314894.43,319388.69,303469.72,309996.3,11459055995.04
2017-06-14 09:00:00,309996.3,320444.7,257200.86,283502.92,17565362669.67
2017-06-15 09:00:00,283502.92,286167.51,248177.65,282979.44,23865192114.64
2017-06-16 09:00:00,282979.44,290299.23,266610.79,285316.81,13996754932.96
2017-06-17 09:00:00,285316.81,313125.67,280523.31,309110.87,10829744508.54
2017-06-18 09:00:00,309110.87,310389.71,286235.91,294083.29,10319321235.89
2017-06-19 09:00:00,294083.29,301514.39,290971.07,299740.09,7851800948.67
2017-06-20 09:00:00,299740.09,309378.48,296883.49,304488.12,7725225117.8
2017-06-21 09:00:00,304488.12,312525.79,297975.56,304668.5,10523458019.81
2017-06-22 09:00:00,304668.5,308306.39,302475.62,307626.71,5893187781.45
2017-06-23 09:00:00,307626.71,311999.9,307582.47,309607.11,5393191935.42
2017-06-24 09:00:00,309607.11,311457.72,288711.84,297975.23,6196772815.73
2017-06-25 09:00:00,297975.23,304765.83,289720.1,296280.13,7077005840.56
2017-06-26 09:00:00,296280.13,301893.86,271279.32,290543.39,13799098209.01
2017-06-27 09:00:00,290543.39,292926.34,265865.83,288742.21,13112001920.26
2017-06-28 09:00:00,288742.21,293070.17,277017.68,290878.96,9019370353.9
2017-06-29 09:00:00,290878.96,291825.18,280836.58,285705.38,7576257869.53
2017-06-30 09:00:00,285705.38,287649.9,279524.75,282627.08,7286379859.31
2017-07-01 09:00:00,282627.08,283725.48,277796.08,279011.01,5006593844.24
2017-07-02 09:00:00,279011.01,282875.71,269902.89,280744.51,8157743878.47
2017-07-03 09:00:00,280744.51,292569.6,279223.61,289226.36,7812766457.55
2017-07-04 09:00:00,289226.36,300630.93,288443.59,294023.45,9038018629.24
2017-07-05 09:00:00,294023.45,297695.86,287221.92,293886.62,6955358525.22
2017-07-06 09:00:00,293886.62,295816.51,291638.95,294331.01,4922447042.63
2017-07-07 09:00:00,294331.01,295066.21,285137.55,287957.17,6772171027.05
2017-07-08 09:00:00,287957.17,291545.97,285219.18,291440.53,4832639002.24
2017-07-09 09:00:00,291440.53,292296.57,288063.87,288382.2,4080975663.13
2017-07-10 09:00:00,288382.2,289157.41,265836.31,273697.28,12210826410.75
2017-07-11 09:00:00,273697.28,277173.89,266474.11,266974.29,11522630145.85
2017-07-12 09:00:00,266974.29,274009.96,258533.5,270803.99,10454504664.17
2017-07-13 09:00:00,270803.99,274363.02,261959.31,265070.94,8163879536.47
2017-07-14 09:00:00,265070.94,266062.6,241354.47,246494.73,10490697681.44
2017-07-15 09:00:00,246494.73,247434.24,205495.44,217430.02,21578679444.04
2017-07-16 09:00:00,217430.02,226307.42,203455.79,215402.92,15382496811.7
2017-07-17 09:00:00,215402.92,258805.27,214548.82,255182.79,18304750214.48
2017-07-18 09:00:00,255182.79,272162.48,241383.34,258092.72,19435668115.93
2017-07-19 09:00:00,258092.72,267005.42,245394.65,251451.81,17828450196.26
2017-07-20 09:00:00,251451.81,328543.02,251413.93,317384.35,27151100570.56
2017-07-21 09:00:00,317384.35,317900.94,283251.88,290582.77,25228151169.02
2017-07-22 09:00:00,290582.77,322787.73,287713.34,316182.16,19016751240.29
2017-07-23 09:00:00,316182.16,321208.74,299492.8,310432.25,16064223847.05
2017-07-24 09:00:00,310432.25,315565.5,306535.91,313575.15,9133727643.71
2017-07-25 09:00:00,313575.15,315190.29,278331.47,291315.29,19471170330.55
2017-07-26 09:00:00,291315.29,295676.8,279403.52,286450.76,14145409630.9
2017-07-27 09:00:00,286450.76,300922.37,285154.29,297396.56,10618433638.44
2017-07-28 09:00:00,297396.56,313356.7,296572.5,307708.74,14102102237.89
2017-07-29 09:00:00,307708.74,308433.33,295559.38,297796.7,8296194225.5
2017-07-30 09:00:00,297796.7,301170.76,288763.33,299003.79,8714646531.01
2017-07-31 09:00:00,299003.79,322852.54,294132.58,314169.45,13566156370.67
2017-08-01 09:00:00,314169.45,318819.62,275781.22,301519.4,20856175168.03
2017-08-02 09:00:00,301519.4,305155.24,295235.31,300281.57,8805492732.6
2017-08-03 09:00:00,300281.57,310939.56,299446.6,309776.8,6513469476.34
2017-08-04 09:00:00,309776.8,324695.18,308185.19,323236.61,8862689390.38
2017-08-05 09:00:00,323236.61,375048.43,321625.85,368972.74,28429537291.24
2017-08-06 09:00:00,368972.74,375552.54,353657.75,365590.11,18472222492.18
2017-08-07 09:00:00,365590.11,384405.98,361242.49,384196.62,17271323689.68
2017-08-08 09:00:00,384196.62,394391.91,379211.58,388223.97,24676356662.6
2017-08-09 09:00:00,388223.97,389172.22,366347.06,377696.21,19666385267.95
2017-08-10 09:00:00,377696.21,385171.42,374201.51,380687.29,11046747143.46
2017-08-11 09:00:00,380687.29,410875.01,380064.25,405183.2,13698121102.21
2017-08-12 09:00:00,405183.2,439191.59,402625.19,435374.47,27738151069.72
2017-08-13 09:00:00,435374.47,483391.55,435301.58,469087.56,41928279780.32
2017-08-14 09:00:00,469087.56,485904.67,456254.96,484718.36,29497209054.33
2017-08-15 09:00:00,484718.36,500932.06,444857.06,471364.0,49747578710.41
2017-08-16 09:00:00,471364.0,493962.96,448795.95,493203.71,32702774603.55
2017-08-17 09:00:00,493203.71,500492.37,476314.28,481338.25,29783400894.91
2017-08-18 09:00:00,481338.25,489739.28,453791.68,466074.89,27034533320.87
2017-08-19 09:00:00,466074.89,474388.26,447328.08,469599.26,24620475890.28
2017-08-20 09:00:00,469599.26,471126.96,452955.42,460876.75,14609732118.17
2017-08-21 09:00:00,460876.75,463226.59,442763.73,446613.08,14034430138.24
2017-08-22 09:00:00,446613.08,461494.89,391821.84,457404.96,33917034727.62
2017-08-23 09:00:00,457404.96,476850.38,454664.2,464474.44,21009236727.34
2017-08-24 09:00:00,464474.44,484568.24,460487.89,482387.43,17517275521.58
2017-08-25 09:00:00,482387.43,492665.63,478511.17,486744.61,19046439173.07
2017-08-26 09:00:00,486744.61,489034.19,477582.69,485005.69,12758533843.06
2017-08-27 09:00:00,485005.69,490374.92,484617.24,486917.75,9712124541.03
2017-08-28 09:00:00,486917.75,490093.55,466352.99,487851.54,17395257834.71
2017-08-29 09:00:00,487851.54,514169.7,482625.86,509071.12,19055463383.68
2017-08-30 09:00:00,509071.12,521554.75,501470.5,512739.41,21433963142.64
2017-08-31 09:00:00,512739.41,533537.61,512619.39,529955.09,20027060470.94
2017-09-01 09:00:00,529955.09,558135.55,527492.07,558019.56,24150921496.37
2017-09-02 09:00:00,558019.56,578308.2,507288.89,525757.1,47687701471.38
2017-09-03 09:00:00,525757.1,553164.09,504449.23,530466.95,36257323489.77
2017-09-04 09:00:00,530466.95,531461.43,474421.96,490784.22,43598805930.17
2017-09-05 09:00:00,490784.22,507680.72,455012.89,500538.25,49641631927.23
2017-09-06 09:00:00,500538.25,519142.17,498567.24,515583.27,29756265839.25
2017-09-07 09:00:00,515583.27,518106.81,503964.86,512302.48,17550961381.62
2017-09-08 09:00:00,512302.48,514726.8,455353.1,487296.53,33627171013.1
2017-09-09 09:00:00,487296.53,487358.5,460550.5,474430.27,25454742900.65
2017-09-10 09:00:00,474430.27,474780.85,434854.69,461678.0,30447982707.38
2017-09-11 09:00:00,461678.0,474812.37,457259.7,466872.53,21527284146.68
2017-09-12 09:00:00,466872.53,481898.27,455290.77,465943.42,24233502753.5
2017-09-13 09:00:00,465943.42,466115.99,419671.06,433836.48,37056825490.44
2017-09-14 09:00:00,433836.48,440261.77,301885.34,315127.1,40828914325.84
2017-09-15 09:00:00,315127.1,429218.07,313548.05,413439.62,59111066939.05
2017-09-16 09:00:00,413439.62,432567.54,369742.54,406126.33,36793598448.22
2017-09-17 09:00:00,406126.33,417920.09,379198.02,403041.76,25226085333.06
2017-09-18 09:00:00,403041.76,459424.8,402973.46,459066.42,32602752314.23
2017-09-19 09:00:00,459066.42,461749.33,426726.79,434040.4,27604235495.55
2017-09-20 09:00:00,434040.4,449385.44,422337.16,434086.63,20701696956.27
2017-09-21 09:00:00,434086.63,437499.78,406979.71,410960.16,23028993983.41
2017-09-22 09:00:00,410960.16,422539.21,398872.71,405604.57,20464144324.56
2017-09-23 09:00:00,405604.57,431649.6,401427.56,426732.85,19829094712.18
2017-09-24 09:00:00,426732.85,427842.68,411390.1,415611.64,15565519567.43
2017-09-25 09:00:00,415611.64,444897.67,415074.33,438442.77,20451980650.57
2017-09-26 09:00:00,438442.77,441253.19,430987.93,433007.59,14940945180.09
2017-09-27 09:00:00,433007.59,478549.76,432629.67,474433.38,23398782454.18
2017-09-28 09:00:00,474433.38,484021.92,463553.89,471349.47,24719450848.14
2017-09-29 09:00:00,471349.47,475644.0,452497.41,470357.92,22393375250.21
2017-09-30 09:00:00,470357.92,494975.26,468813.0,491840.18,25159614102.28
2017-10-01 09:00:00,491840.18,496706.7,480781.88,495439.73,23000446679.89
2017-10-02 09:00:00,495439.73,505466.26,493597.92,500227.57,23586514492.79
2017-10-03 09:00:00,500227.57,504737.35,483605.63,494599.76,23667312836.47
2017-10-04 09:00:00,494599.76,495520.64,477078.97,482028.77,18633662402.11
2017-10-05 09:00:00,482028.77,496824.83,469383.47,489615.82,23697943771.8
2017-10-06 09:00:00,489615.82,501168.03,486099.26,496416.11,21541122076.42
2017-10-07 09:00:00,496416.11,503799.09,488655.05,499568.98,17453758767.6
2017-10-08 09:00:00,499568.98,520801.92,498267.89,519158.58,24941015848.43
2017-10-09 09:00:00,519158.58,548008.6,514436.07,541348.41,30926050078.33
2017-10-10 09:00:00,541348.41,560166.33,537412.35,544885.51,36517725869.59
2017-10-11 09:00:00,544885.51,554012.39,537187.87,546036.21,27449503950.26
2017-10-12 09:00:00,546036.21,627230.22,544465.08,626643.71,51293392399.59
2017-10-13 09:00:00,626643.71,685646.97,619669.62,656745.88,65576350759.4
2017-10-14 09:00:00,656745.88,674025.87,646286.76,671892.77,37662480027.45
2017-10-15 09:00:00,671892.77,675379.57,616534.78,661154.52,45001307157.29
2017-10-16 09:00:00,661036.11,663869.58,636762.55,660698.21,34080703353.59
2017-10-17 09:00:00,660812.08,662275.65,631894.96,642865.31,30560107369.72
2017-10-18 09:00:00,642751.0,644113.07,581706.44,639407.74,57664311866.35
2017-10-19 09:00:00,638941.08,652444.85,631423.94,646912.72,41912643252.32
2017-10-20 09:00:00,646935.18,691724.7,633778.78,685433.41,49482465230.68
2017-10-21 09:00:00,685433.41,712088.79,683084.2,692455.93,50424878016.43
2017-10-22 09:00:00,692455.93,698178.52,658457.92,688020.29,56362698015.24
2017-10-23 09:00:00,688020.29,693603.69,645038.91,663152.1,68258549816.52
2017-10-24 09:00:00,662986.98,663036.04,621533.99,631931.51,71150746783.11
2017-10-25 09:00:00,631857.32,646572.47,607970.53,644306.28,54549321788.51
2017-10-26 09:00:00,644107.02,690143.43,641390.04,673154.5,53876100615.51
2017-10-27 09:00:00,673164.49,685958.58,638610.9,649099.15,47712611723.52
2017-10-28 09:00:00,649721.0,663906.23,633872.53,638880.46,35692712857.15
2017-10-29 09:00:00,638880.46,698522.71,636473.8,689214.73,44281534910.06
2017-10-30 09:00:00,689210.16,698933.48,668336.57,679877.69,42584801479.48
2017-10-31 09:00:00,679910.34,727288.22,674553.25,723579.09,47283002866.04
2017-11-01 09:00:00,723751.37,766552.45,713575.88,764334.9,58448575264.38
2017-11-02 09:00:00,764247.87,857528.51,761617.11,805165.37,92426059107.73
2017-11-03 09:00:00,805246.62,853429.62,786480.9,823854.18,81963658305.37
2017-11-04 09:00:00,823851.31,845389.8,800200.82,839556.37,65973043042.08
2017-11-05 09:00:00,839557.44,870634.6,828290.06,845315.2,61925031095.0
2017-11-06 09:00:00,845381.2,857917.25,804039.79,812227.36,74533163785.51
2017-11-07 09:00:00,812222.77,836328.3,801956.93,813605.76,62455199770.57
2017-11-08 09:00:00,813537.08,879103.29,808315.42,866804.94,80374495234.27
2017-11-09 09:00:00,866793.08,868906.96,829190.22,834352.48,65927175430.48
2017-11-10 09:00:00,834357.53,852658.94,733065.96,756995.59,90487780774.25
2017-11-11 09:00:00,756911.13,790734.28,703107.24,728060.44,81299431581.08
2017-11-12 09:00:00,728168.97,746882.87,623315.55,678763.55,94076139137.06
2017-11-13 09:00:00,678684.15,782089.39,669378.05,763623.91,91164562155.62
2017-11-14 09:00:00,763721.19,788222.75,744246.68,769774.01,55304765402.37
2017-11-15 09:00:00,769799.09,839636.5,768751.94,835692.62,60733194378.36
2017-11-16 09:00:00,835760.14,917898.34,814435.22,905143.66,73027084005.0
2017-11-17 09:00:00,905150.65,936442.12,868501.54,887370.06,75979532425.34
2017-11-18 09:00:00,886661.12,904182.82,829078.35,896389.24,61609136507.89
2017-11-19 09:00:00,896462.96,922272.47,883325.07,918385.03,40224250595.35
2017-11-20 09:00:00,918237.68,955114.97,909779.95,949779.07,41527912649.03
2017-11-21 09:00:00,949833.45,959076.76,894315.21,933870.56,65906692745.35
2017-11-22 09:00:00,934032.25,949703.32,924198.51,936674.75,40840326145.04
2017-11-23 09:00:00,936698.86,940361.27,906407.89,907210.82,42465166838.06
2017-11-24 09:00:00,907421.38,942608.05,899898.55,933717.02,49682418542.81
2017-11-25 09:00:00,933473.82,997827.31,927427.54,994167.37,52703970932.49
2017-11-26 09:00:00,994165.79,1071732.34,993183.18,1064179.14,76249931316.58
2017-11-27 09:00:00,1064139.34,1124823.04,1063882.59,1117689.86,72072641017.74
2017-11-28 09:00:00,1117689.86,1185204.47,1111657.43,1174659.11,74575252946.7
2017-11-29 09:00:00,1174853.07,1392459.1,968599.94,1216155.29,140196276238.08
2017-11-30 09:00:00,1216334.6,1317663.85,1036373.54,1207497.14,111728697589.15
2017-12-01 09:00:00,1207967.37,1291999.61,1130650.53,1286460.79,85121752746.14
2017-12-02 09:00:00,1286411.21,1321213.97,1250430.98,1282356.04,63667299664.68
2017-12-03 09:00:00,1282546.55,1410726.78,1279014.29,1364800.69,72460635556.96
2017-12-04 09:00:00,1364987.02,1393152.04,1319866.44,1391466.65,62686262136.47
2017-12-05 09:00:00,1392098.15,1418743.4,1371694.8,1401678.4,53593630303.36
2017-12-06 09:00:00,1401609.7,1668758.54,1400165.9,1660309.41,89328546251.81
2017-12-07 09:00:00,1657350.58,2332333.61,1652144.42,2289237.99,155818401539.56
2017-12-08 09:00:00,2289725.78,2441487.35,1794874.51,1898611.77,156898047721.57
2017-12-09 09:00:00,1899130.28,2023768.96,1545491.34,1848423.63,107158450535.6
2017-12-10 09:00:00,1848350.55,1931708.52,1593930.88,1827590.66,148964806134.28
2017-12-11 09:00:00,1826907.1,2175751.39,1826907.1,2125449.69,133004594942.77
2017-12-12 09:00:00,2124631.85,2213558.67,2076495.77,2168191.85,100863225238.33
2017-12-13 09:00:00,2165555.27,2207048.93,2034604.32,2135054.82,92924267761.44
2017-12-14 09:00:00,2132365.59,2171758.46,2081109.36,2121866.42,66451800789.58
2017-12-15 09:00:00,2122722.37,2307657.42,2120185.86,2261355.16,97143424005.33
2017-12-16 09:00:00,2261605.7,2760927.36,2251327.63,2643818.65,93616474327.38
2017-12-17 09:00:00,2642547.09,2718748.37,2343851.59,2502114.56,105271010160.87
2017-12-18 09:00:00,2502114.55,2562912.66,2298833.89,2502744.66,72678929869.55
2017-12-19 09:00:00,2502259.78,2564455.86,2334186.7,2395648.86,56292492767.98
2017-12-20 09:00:00,2395647.22,2401070.95,2152110.46,2233298.17,62039947476.78
2017-12-21 09:00:00,2236848.62,2363045.12,2032005.83,2230919.17,48054531601.08
2017-12-22 09:00:00,2231564.73,2301190.45,1585361.94,1962015.12,97187763856.81
2017-12-23 09:00:00,1963637.99,2165883.27,1939592.22,2034370.53,60268047888.09
2017-12-24 09:00:00,2039392.24,2044274.09,1823118.97,1963998.39,48973553705.74
2017-12-25 09:00:00,1966838.23,1966873.14,1869122.44,1882462.85,32786441735.35
2017-12-26 09:00:00,1881925.15,2160418.72,1856895.95,2133433.32,47990788927.85
2017-12-27 09:00:00,2132272.24,2277580.32,2020785.6,2135863.45,54788134369.03
2017-12-28 09:00:00,2134384.09,2145877.38,1735756.73,1901656.83,53312469223.74
2017-12-29 09:00:00,1903055.08,1992091.5,1819390.04,1902922.28,38119180023.88
2017-12-30 09:00:00,1902922.28,1907776.61,1637896.22,1682465.64,42590820115.96
2017-12-31 09:00:00,1682302.13,1893568.56,1672892.42,1834516.08,45472768399.66
2018-01-01 09:00:00,1834319.91,1850733.52,1739978.5,1820719.43,26525491209.54
2018-01-02 09:00:00,1821331.33,1998273.72,1786058.48,1946235.25,27666088334.21
2018-01-03 09:00:00,1946243.98,2037368.07,1929928.49,1995367.22,26100909655.41
2018-01-04 09:00:00,1994242.12,2091566.1,1775528.98,2040018.54,32870110985.03
2018-01-05 09:00:00,2038237.2,2225562.13,2011891.87,2206191.89,57044525812.8
2018-01-06 09:00:00,2206174.42,2288656.69,2142020.83,2279410.5,27779810068.22
2018-01-07 09:00:00,2281328.81,2282899.83,2174747.96,2214022.93,19602398210.63
2018-01-08 09:00:00,2213864.58,2227718.0,2033966.47,2143846.58,31965978036.16
2018-01-09 09:00:00,2142358.9,2177426.36,2010692.18,2039945.86,32436063856.45
2018-01-10 09:00:00,2039105.35,2062792.05,1919957.17,2044201.19,35591704705.07
2018-01-11 09:00:00,2044207.31,2052560.87,1826585.0,1857290.41,37477801595.91
2018-01-12 09:00:00,1857036.54,1938371.21,1815672.45,1900662.39,36019285360.45
2018-01-13 09:00:00,1900706.6,1972967.38,1887566.55,1962991.03,22788863485.67
2018-01-14 09:00:00,1962767.91,1983413.27,1859637.45,1908925.71,22078411588.6
2018-01-15 09:00:00,1909258.96,1937839.15,1887067.73,1896874.02,21339716336.36
2018-01-16 09:00:00,1897430.07,1897881.31,1104082.62,1415808.39,63979200780.78
2018-01-17 09:00:00,1413387.68,1485290.89,1126189.83,1393430.95,76226422073.22
2018-01-18 09:00:00,1395170.97,1510187.6,1341094.28,1387205.11,58709354983.59
2018-01-19 09:00:00,1386323.2,1460181.77,1339728.82,1418291.06,39716718722.56
2018-01-20 09:00:00,1418195.61,1588602.4,1417073.65,1557681.05,39868764596.82
2018-01-21 09:00:00,1557972.87,1559167.81,1391020.33,1432144.33,35232592981.57
2018-01-22 09:00:00,1432032.1,1466704.24,1226264.0,1325405.29,44032732364.55
2018-01-23 09:00:00,1325486.35,1350529.04,1215030.33,1296583.16,39758873004.94
2018-01-24 09:00:00,1297633.3,1362735.18,1229657.84,1322856.28,40933998308.73
2018-01-25 09:00:00,1323384.1,1365436.08,1304135.58,1327365.77,34210472401.36
2018-01-26 09:00:00,1327565.96,1364278.29,1161169.56,1234628.48,39006453797.95
2018-01-27 09:00:00,1233724.07,1375516.38,1219884.46,1332576.96,32759211109.72
2018-01-28 09:00:00,1333200.18,1383674.26,1317114.82,1349653.86,26635878408.51
2018-01-29 09:00:00,1350304.81,1358283.0,1286315.09,1295832.81,28513517382.51
2018-01-30 09:00:00,1296331.78,1302511.57,1101346.51,1128304.48,35206495415.87
2018-01-31 09:00:00,1128563.49,1158439.68,1060145.4,1135688.1,32242789363.24
2018-02-01 09:00:00,1134315.59,1143154.78,932023.17,963442.24,43652685837.25
2018-02-02 09:00:00,963440.76,985804.52,779793.16,956240.58,59132066207.47
2018-02-03 09:00:00,956683.94,1053462.63,871554.14,1010947.79,44797689265.67
2018-02-04 09:00:00,1010541.05,1012189.76,860940.04,898196.75,40914343470.73
2018-02-05 09:00:00,897870.97,912553.48,716053.35,741513.53,50280364572.09
